timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,thrust0,thrust1,thrust2,basestation,flight_number
161276678,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.15758514,0.077545166,-0.047255322,0.7623274,0.8468773,-5.9127955,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161375941,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.15463257,0.07447815,-0.04840088,0.7505349,0.8355041,-5.914419,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161479880,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.15200043,0.07122803,-0.050523374,0.7544345,0.8106715,-5.9081078,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161580265,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.15052414,0.06816101,-0.056122206,0.7686252,0.81991166,-5.9097834,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161682150,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.14916229,0.06573486,-0.05964813,0.7615815,0.83080024,-5.9179363,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161781586,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.14761734,0.06349182,-0.06568832,0.77168363,0.85562915,-5.934551,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161885606,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.14649582,0.06111145,-0.0706028,0.7671864,0.8328703,-5.909769,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161986179,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.14593506,0.05886841,-0.07444114,0.769191,0.8020287,-5.9240294,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162085811,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.14542007,0.057037354,-0.07539329,0.780696,0.8337999,-5.9185343,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162189706,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.1465416,0.055847168,-0.07498169,0.78883785,0.84635395,-5.915439,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162290229,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.14801788,0.05470276,-0.07535362,0.78065014,0.83266133,-5.902585,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162393880,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.14918518,0.053009033,-0.07331543,0.78432566,0.84174925,-5.902253,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162493502,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.15028381,0.05067444,-0.07228393,0.77182025,0.8380512,-5.920978,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162594464,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.15103912,0.048294067,-0.0697647,0.7678524,0.83069956,-5.912977,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162695160,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.1503067,0.046051025,-0.06735458,0.779676,0.8314321,-5.8881445,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162799197,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.14968872,0.043945312,-0.06516266,0.7832134,0.8443457,-5.894994,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162899972,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.14935684,0.041610718,-0.06031265,0.7644237,0.8344881,-5.897986,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162999190,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.14816666,0.03904724,-0.051450726,0.76509625,0.8348388,-5.88551,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163103136,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.14705658,0.036483765,-0.04423523,0.7714074,0.8201951,-5.870354,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163203822,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.14620972,0.03414917,-0.037079237,0.78879815,0.8072472,-5.8655252,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163307615,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.14482498,0.031677246,-0.032606125,0.78486603,0.82546806,-5.88767,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163411494,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.14382935,0.029754639,-0.032744978,0.78019667,0.8162825,-5.87986,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163511206,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.14253616,0.028381348,-0.037049484,0.776774,0.82723147,-5.8973293,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163612796,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.14151764,0.026870728,-0.04787521,0.78153265,0.8404106,-5.9348454,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163713949,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.140728,0.025131226,-0.059340667,0.7688025,0.8304935,-5.9583445,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163818268,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.13912582,0.023803711,-0.067389295,0.7777569,0.81335586,-5.9413543,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163916758,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.1367569,0.023529053,-0.068648905,0.7840383,0.82875794,-5.9334016,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164020726,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.13478851,0.022659302,-0.066893384,0.7660338,0.8415841,-5.9235,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164121722,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.13315201,0.022247314,-0.05987625,0.77979016,0.8450727,-5.8973813,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164220693,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.13146973,0.022247314,-0.051525112,0.77737075,0.80978435,-5.8770247,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164324798,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.1300621,0.02243042,-0.044830322,0.7822896,0.832143,-5.8891807,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164425325,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.12841415,0.02279663,-0.036642835,0.7799331,0.8485172,-5.878761,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164529216,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.12589645,0.023025513,-0.031039046,0.77561104,0.83057714,-5.86482,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164630327,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.12255478,0.023208618,-0.031376265,0.77078694,0.84378153,-5.8967304,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164731078,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.11953354,0.022613525,-0.035130307,0.7640015,0.8329322,-5.915145,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164830462,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.11540222,0.021102905,-0.039147183,0.7700342,0.8302983,-5.920454,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164934552,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.11033249,0.01876831,-0.046987534,0.76115346,0.80667335,-5.9078054,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165035216,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.10607529,0.016067505,-0.05337982,0.7538059,0.821165,-5.9360704,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165134337,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.1019783,0.013824463,-0.05827446,0.7547868,0.8241529,-5.9394784,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165238377,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.0980072,0.011398315,-0.06370964,0.7448282,0.8192916,-5.9353657,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165339042,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.094436646,0.008834839,-0.07019119,0.7503004,0.807714,-5.9430656,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165442886,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.09093475,0.007232666,-0.07630577,0.7534581,0.8186233,-5.9616184,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165547137,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.087753296,0.0055389404,-0.08189964,0.74417716,0.8069714,-5.9412646,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165648875,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.08538437,0.0039367676,-0.08764228,0.756916,0.817935,-5.947492,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165747935,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.08278656,0.0028839111,-0.09155502,0.75190544,0.8209308,-5.949317,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165848604,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.08022308,0.0019226074,-0.08961601,0.7519254,0.82900023,-5.9471455,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165952876,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.078071594,0.0013275146,-0.0877018,0.75438666,0.81729615,-5.9182873,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166051923,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.07613754,0.0014190674,-0.081086345,0.74584645,0.80430263,-5.9104066,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166156045,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.07414627,0.0019226074,-0.07619171,0.74170387,0.8093371,-5.9188175,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166256691,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.072029114,0.0025634766,-0.07111854,0.7494457,0.8367575,-5.908318,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166356119,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.07000351,0.0036621094,-0.066576004,0.7569556,0.8308642,-5.901257,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166459880,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.06813812,0.0048980713,-0.060897823,0.759265,0.8399324,-5.9013004,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166562440,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.06651306,0.006225586,-0.061076354,0.75207263,0.8376201,-5.9170218,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166661721,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.0653801,0.0074157715,-0.06271782,0.7506396,0.83229226,-5.931882,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166762348,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.06477356,0.008560181,-0.066957854,0.74849206,0.84117025,-5.922705,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166866409,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.06416702,0.009796143,-0.06652145,0.7590651,0.8374015,-5.932991,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166965913,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.06332016,0.0110321045,-0.062301252,0.766053,0.8526611,-5.9185915,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167069598,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.062381744,0.012130737,-0.060773846,0.7574573,0.84461486,-5.907642,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167170229,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.061203003,0.012771606,-0.058616634,0.74547505,0.82692885,-5.915015,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167269502,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.059646606,0.013641357,-0.051361464,0.7633144,0.8341066,-5.892598,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167373588,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.05739212,0.014099121,-0.04662056,0.74916184,0.8356795,-5.9177203,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167473885,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.05479431,0.014602661,-0.046630476,0.7458201,0.84154487,-5.914194,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167575221,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.052459717,0.015563965,-0.044746015,0.75221914,0.8267293,-5.8946037,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167675786,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.04983902,0.016204834,-0.041353986,0.7362551,0.81713957,-5.9097767,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167779473,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.04693222,0.016342163,-0.040476225,0.7245894,0.8392946,-5.926768,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167879111,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.044345856,0.016067505,-0.041820142,0.7361007,0.84496003,-5.9161973,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167983218,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.04175949,0.01638794,-0.042906187,0.75099957,0.8280141,-5.908727,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168083856,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.03912735,0.01675415,-0.043421935,0.74121624,0.8488278,-5.929672,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168183182,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.036792755,0.01739502,-0.04478569,0.74529123,0.84396964,-5.9308805,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168287104,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.034252167,0.017990112,-0.0434864,0.7211897,0.8247536,-5.9134316,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168387991,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.032295227,0.019088745,-0.043372344,0.7330716,0.82267016,-5.9188504,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168487917,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.030761719,0.02078247,-0.03856697,0.7561702,0.8349122,-5.906702,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168592184,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.029491425,0.022567749,-0.031827543,0.74945366,0.83865714,-5.909185,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168692740,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.028701782,0.024215698,-0.022628402,0.7466512,0.85826176,-5.88633,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168792167,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.028553009,0.025772095,-0.013295364,0.74770194,0.8320263,-5.877165,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168896069,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.02905655,0.026275635,-0.0046813963,0.7364331,0.8402577,-5.88641,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168996654,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.029067993,0.02659607,0.000560379,0.7535156,0.8584996,-5.8926497,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169095952,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.029903412,0.027145386,0.0056335446,0.74651814,0.8602458,-5.8984613,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169199922,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.030864716,0.027740479,0.012734985,0.7535997,0.83806974,-5.8707976,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169300424,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.030658722,0.028335571,0.020957183,0.74342585,0.8215421,-5.8699074,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169404520,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.030441284,0.028930664,0.024096297,0.73166376,0.8496469,-5.8932753,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169503819,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.029354095,0.030075073,0.020183563,0.731082,0.8439281,-5.9013243,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169604252,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.027614594,0.03135681,0.014713668,0.7286869,0.8615358,-5.909325,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169708241,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.025920868,0.031906128,0.011138152,0.749859,0.86163956,-5.922884,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169810685,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.023769379,0.032455444,0.006536102,0.7530188,0.85697883,-5.9354463,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169913902,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.02273941,0.03327942,-0.00031242368,0.7384659,0.8385207,-5.92027,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170013516,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.02178955,0.033325195,-0.0043193814,0.7488883,0.8407915,-5.917791,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170117526,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.020816803,0.034057617,-0.006630325,0.7542737,0.84939134,-5.9367814,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170218189,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.020267487,0.034973145,-0.010924911,0.7438842,0.84901637,-5.9362698,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170317689,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.020313263,0.03593445,-0.017465971,0.7642996,0.84779876,-5.931341,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170421606,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.019706726,0.03643799,-0.020734023,0.7391946,0.8639544,-5.9513226,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170522279,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.0194664,0.03744507,-0.024909591,0.7401182,0.8620251,-5.9499474,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170626171,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.01977539,0.038406372,-0.034436032,0.7498587,0.8325913,-5.9479933,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170727318,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.020050049,0.0385437,-0.044096373,0.7560328,0.85265094,-5.9721637,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170827524,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.020290375,0.038589478,-0.052888867,0.75543755,0.86003435,-5.9728937,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170927241,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.020256042,0.038223267,-0.052303694,0.7515157,0.8604733,-5.951911,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171031163,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.019901276,0.03794861,-0.045370862,0.7669886,0.8441504,-5.9235826,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171131783,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.019454956,0.03767395,-0.037272643,0.7563767,0.84004956,-5.9208817,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171231198,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.019180298,0.036621094,-0.02869339,0.76630265,0.8419735,-5.9078546,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171335273,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.019294739,0.03515625,-0.019985199,0.76031476,0.8339129,-5.887564,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171435532,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.018791199,0.033462524,-0.015373229,0.7415393,0.83095,-5.8842626,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171539435,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.018013,0.031677246,-0.009566116,0.7407033,0.83176607,-5.902131,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171639175,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.017074585,0.029800415,-0.008435439,0.74326587,0.83113086,-5.905562,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171740719,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.015609741,0.02810669,-0.00948677,0.74103713,0.8328222,-5.9036603,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171841384,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.014339447,0.026733398,-0.01210022,0.7467579,0.8157536,-5.899306,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171945370,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.01317215,0.026000977,-0.015184783,0.73544836,0.8447422,-5.9187407,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172044793,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.0119133,0.024810791,-0.016057586,0.737427,0.8569242,-5.9332,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172145407,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.011123657,0.023712158,-0.01858177,0.7370805,0.83831733,-5.931757,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172249745,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.010494232,0.022659302,-0.019930648,0.74969345,0.82111955,-5.9210315,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172348672,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.01026535,0.02178955,-0.02124481,0.7604028,0.8371065,-5.9301777,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172452778,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.010425568,0.021514893,-0.02346649,0.7385271,0.8431657,-5.929384,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172553510,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.010734558,0.020553589,-0.028946303,0.75189275,0.8324512,-5.9265656,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172655359,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.011455536,0.01940918,-0.03162422,0.7506065,0.83788365,-5.9269357,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172754443,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.012302399,0.018127441,-0.033910368,0.7654522,0.82498753,-5.945251,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172858381,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.013160706,0.016479492,-0.037223052,0.75468594,0.8253885,-5.940268,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172959830,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.013332367,0.01473999,-0.035075758,0.77215993,0.8387222,-5.9268837,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173058448,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.01342392,0.0137786865,-0.029581068,0.75881845,0.8306196,-5.9052305,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173162360,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.013160706,0.012771606,-0.025787352,0.7421532,0.8366989,-5.915213,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173263300,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.012233734,0.011581421,-0.019930648,0.7452346,0.8401005,-5.9083376,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173367450,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.010437012,0.010574341,-0.014341735,0.7490461,0.8246797,-5.9005375,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173471237,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.00869751,0.009429932,-0.010186004,0.7231649,0.82911146,-5.907707,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173570246,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.0071754456,0.008148193,-0.003307724,0.7408818,0.83630925,-5.8982797,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173672743,117.732315,-317.87137,-44.9956,-2.7394478,0.0,0.005710602,0.006729126,0.0022266386,0.7399467,0.82652366,-5.887443,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
