timestamp,load,ram_usage,basestation,flight_number
361238436,0.65947,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
362239878,0.662353,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
363242316,0.66437,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
364244263,0.657485,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
365245571,0.663385,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
366245745,0.664074,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
367247183,0.663108,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
368250406,0.663852,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
369252027,0.660216,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
370252857,0.660194,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
371256324,0.656399,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
372257564,0.653467,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
373259380,0.659982,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
374260436,0.659093,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
375261755,0.657638,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
376262593,0.659235,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
377263445,0.661724,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
378266214,0.657092,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
379267782,0.662307,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
380268514,0.659137,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
381269521,0.658877,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
382270668,0.659164,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
383274941,0.65881,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
384276776,0.66249,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
385277643,0.665766,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
386279264,0.658564,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
387281006,0.661482,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
388283374,0.659066,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
389284436,0.663555,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
390285663,0.659535,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
391287174,0.662369,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
392288003,0.661412,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
393290639,0.6616,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
394291850,0.660805,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
395292828,0.660188,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
396293892,0.658027,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
397295436,0.637585,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
398296932,0.636313,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
399297906,0.640573,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
400301439,0.635639,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
401303153,0.637169,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
402304092,0.637847,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
403310428,0.662445,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
404311436,0.67737,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
405312806,0.672352,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
406314680,0.671267,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
407316052,0.676102,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
408319102,0.677033,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
409319611,0.676522,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
410321604,0.650974,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
411323370,0.633506,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
412324677,0.635786,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
413325902,0.641173,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
414328201,0.631777,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
415329442,0.63516,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
416330439,0.63893,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
417331436,0.638968,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
418332819,0.634446,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
419333930,0.638514,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
420336166,0.634366,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
421337437,0.641788,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
422338541,0.635109,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
423341762,0.63554,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
424343952,0.640291,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
425346309,0.636687,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
426351446,0.632403,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
427353039,0.630869,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
428354676,0.629986,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
429356618,0.64263,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
430357571,0.638778,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
431359005,0.632454,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
432361110,0.635223,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
433363908,0.631936,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
434366551,0.632447,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
435369693,0.70252,0.85632926,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
