timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values0,values1,values2,values3,values4,values5,values6,values7,values8,values9,values10,values11,values12,values13,values14,values15,values16,values17,rc_failsafe,rc_lost,input_source,basestation,flight_number
225141112,225141112,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1376,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
225245436,225245436,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1289,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
225353457,225353457,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1350,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
225465234,225465234,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1325,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
225549380,225549380,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1278,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
225661103,225661103,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1289,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
225769066,225769066,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1325,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
225859046,225859046,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1313,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
225974724,225974724,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1363,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
226066730,226066730,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1363,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
226178952,226178952,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1325,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
226262812,226262812,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1350,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
226374719,226374719,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1313,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
226466974,226466974,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1278,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
226574910,226574910,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1278,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
226686961,226686961,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1267,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
226776334,226776334,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1245,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
226888325,226888325,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1245,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
226976526,226976526,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1185,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
227084517,227084517,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1224,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
227176213,227176213,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1194,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
227284409,227284409,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1167,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
227396318,227396318,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1194,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
227488528,227488528,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1185,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
227592316,227592316,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1185,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
227684527,227684527,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1204,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
227794172,227794172,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1224,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
227902232,227902232,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1185,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
227989896,227989896,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1175,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
228093914,228093914,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1185,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
228205920,228205920,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1141,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
228298176,228298176,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1149,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
228406280,228406280,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1167,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
228509912,228509912,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1175,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
228598124,228598124,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1175,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
228710731,228710731,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1185,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
228814719,228814719,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1185,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
228910970,228910970,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1175,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
229019054,229019054,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1175,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
229106613,229106613,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1175,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
229222656,229222656,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1175,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
229314698,229314698,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1175,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
229418612,229418612,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1167,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
229534738,229534738,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1175,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
229623013,229623013,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1175,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
229714926,229714926,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1204,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
229826708,229826708,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1214,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
229934694,229934694,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1194,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
230020319,230020319,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1194,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
230132708,230132708,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1204,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
230240678,230240678,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1204,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
230332302,230332302,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1214,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
230440320,230440320,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1204,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
230532327,230532327,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1267,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
230640325,230640325,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1267,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
230728415,230728415,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1245,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
230840334,230840334,18,255,0,0,0,1493,1465,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1245,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
230932305,230932305,18,255,0,0,0,1493,1501,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1267,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
231046079,231046079,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1289,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
231157866,231157866,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1325,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
231246260,231246260,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1376,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
231354258,231354258,18,255,0,0,0,1493,1494,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1325,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
231466030,231466030,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1338,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
231557904,231557904,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1363,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
231646011,231646011,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1363,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
231765910,231765910,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1376,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
231853930,231853930,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1376,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
231963846,231963846,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1417,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
232075499,232075499,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1459,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
232159543,232159543,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1430,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
232271617,232271617,18,255,0,0,0,1492,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1445,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
232363598,232363598,18,255,0,0,0,1492,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1445,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
232475509,232475509,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1417,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
232563499,232563499,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1445,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
232671459,232671459,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1430,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
232783530,232783530,18,255,0,0,0,1493,1499,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1389,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
232871757,232871757,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1376,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
232981089,232981089,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1417,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
233089105,233089105,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1417,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
233177111,233177111,18,255,0,0,0,1492,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1430,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
233281224,233281224,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1459,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
233385194,233385194,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1519,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
233497349,233497349,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1633,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
233588981,233588981,18,255,0,0,0,1492,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1633,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
233697113,233697113,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1685,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
233785379,233785379,18,255,0,0,0,1493,1500,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1685,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
233897914,233897914,18,255,0,0,0,1493,1499,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1721,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
233985934,233985934,18,255,0,0,0,1493,1499,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1721,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
234097891,234097891,18,255,0,0,0,1493,1499,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1703,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
234186143,234186143,18,255,0,0,0,1493,1499,1648,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1703,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
