timestamp,rollspeed,pitchspeed,yawspeed,q0,q1,q2,q3,delta_q_reset0,delta_q_reset1,delta_q_reset2,delta_q_reset3,quat_reset_counter,basestation,flight_number
263042582,-0.06402625,0.012616206,-0.04156808,-0.5997195,0.014909141,0.03277189,-0.7993999,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263146637,0.04450293,0.048415516,-0.11692229,-0.59934175,0.0153480405,0.032468632,-0.7996873,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263246502,-0.116238035,-0.096917756,-0.003144297,-0.59931636,0.01544831,0.03210115,-0.7997192,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263350561,-0.11663061,0.115171075,0.07281028,-0.5997108,0.0142637305,0.031389263,-0.79947364,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263450486,0.1537117,0.052605186,-0.09835385,-0.600267,0.013494337,0.031791206,-0.7990537,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263550673,0.02329769,-0.030294577,0.09308744,-0.600582,0.011678723,0.032749623,-0.7988069,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263654569,-0.060906097,-0.030702159,0.0606555,-0.60100305,0.011127986,0.035038278,-0.7984008,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263754716,0.029950207,-0.22065404,-0.010715327,-0.60155123,0.009449151,0.036791947,-0.79793066,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263856180,0.09584156,-0.11560993,-0.12310962,-0.601952,0.00839834,0.03855122,-0.797557,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263956452,-0.042466883,0.06491653,0.015820188,-0.6017957,0.00928106,0.038663536,-0.79765975,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264060253,0.07184121,0.18924981,-0.016704217,-0.60154176,0.011995737,0.038043983,-0.79784477,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264160143,0.036669087,-0.038551886,0.10736673,-0.60116756,0.011928188,0.0376901,-0.7981446,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264264076,-0.13723938,-0.021223612,0.09255102,-0.6010796,0.012691971,0.03753825,-0.79820627,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264368143,-0.097245224,0.038007915,0.10694174,-0.60061747,0.015924398,0.037404045,-0.7985024,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264468184,-0.007743679,-0.10041765,-0.043697212,-0.60030574,0.017311402,0.036877416,-0.79873246,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264572195,-0.012604677,-0.07504431,0.12915005,-0.5994778,0.015619497,0.035563778,-0.79944843,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264672147,0.02293869,-0.075502016,-0.056261495,-0.5986788,0.013078963,0.035454005,-0.80009735,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264773693,-0.007166919,0.018653259,-0.056549907,-0.5974963,0.010102703,0.035945985,-0.8010019,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264873805,0.08807814,0.09187055,-0.06839676,-0.5959017,0.009570868,0.03712406,-0.8021417,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264977716,-0.27896976,0.146119,0.07496332,-0.5942409,0.012126198,0.03749958,-0.80332094,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265077674,-0.27856788,0.04372592,0.046947002,-0.5930679,0.013997704,0.036208097,-0.8042162,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265177673,-0.1643512,-0.040971097,0.088143505,-0.5923429,0.016057063,0.03582371,-0.80472904,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265281688,-0.0028960556,0.11417984,-0.10717256,-0.5923308,0.019661268,0.03578378,-0.80465966,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265381858,0.19363669,0.08229657,-0.10270624,-0.5922444,0.021098694,0.034685135,-0.80473495,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265485789,-0.09463263,-0.11589067,0.07259962,-0.59204966,0.021976529,0.032649297,-0.8049399,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265589719,0.052238256,0.105495445,-0.01816399,-0.5917606,0.02249162,0.031000134,-0.80520344,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265693773,0.007539921,-0.05464856,0.07690728,-0.5913732,0.022351004,0.030705065,-0.8055032,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265795359,-0.13276824,0.024942916,0.10400568,-0.59111303,0.021573074,0.030423967,-0.80572605,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265895524,-0.31833428,0.072287574,0.045615103,-0.59096146,0.02310351,0.03059959,-0.8057881,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265999319,0.1687627,-0.05882117,0.0056523327,-0.59105104,0.024927273,0.030470114,-0.805673,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266099289,0.04594048,-0.08093151,0.034046303,-0.5911478,0.023481417,0.030779194,-0.8056337,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266203343,-0.032548692,-0.11513305,0.0292157,-0.5913958,0.0223333,0.032367665,-0.80542207,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266303305,-0.055524178,-0.17042494,0.03895974,-0.5919115,0.021155644,0.033917982,-0.8050111,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266403309,0.038240984,-0.13655922,0.031036545,-0.59261036,0.02062518,0.033223648,-0.8045395,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266507284,-0.0037390213,0.10554165,-0.0738406,-0.5935551,0.016962454,0.032676347,-0.8039508,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266607309,-0.014042132,0.15919843,-0.040142402,-0.5941556,0.01844214,0.03337174,-0.8034459,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266708975,0.16833293,-0.018957302,-0.06313247,-0.5947663,0.020056475,0.033542223,-0.8029481,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266808902,0.11340813,0.12614812,-0.04786943,-0.59520626,0.019649122,0.032402743,-0.8026789,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266912954,-0.21413237,-0.0038482049,0.06543569,-0.5953697,0.020915585,0.031734303,-0.8025525,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267012949,0.11455682,-0.085610464,0.009432533,-0.5958795,0.020053437,0.03093618,-0.80222726,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267112973,-0.030784909,0.009529511,-0.07531816,-0.59634,0.019287258,0.03138723,-0.8018863,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267216995,-0.07467511,-0.090319656,0.020534918,-0.5965145,0.018380763,0.031127179,-0.8017878,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267321014,0.0047279624,-0.06732818,0.09495461,-0.5968314,0.019096738,0.032686878,-0.80147314,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267421433,0.04184447,-0.09150832,-0.038398862,-0.59778094,0.018682374,0.03467681,-0.80069125,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267525062,-0.041374534,-0.10048045,0.034605738,-0.59864265,0.01793592,0.037954286,-0.7999155,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267625006,0.0505331,-0.09769367,-0.038952988,-0.5994431,0.016965637,0.040298913,-0.7992223,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267726494,-0.041529894,0.037800208,-0.07784165,-0.6001917,0.01651308,0.040958423,-0.79863614,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267830524,0.011507884,-0.07801046,-0.0070379097,-0.60065067,0.01584213,0.0411253,-0.7982961,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267930509,-0.030994786,0.14621112,-0.015728438,-0.60104305,0.015872218,0.039712906,-0.7980716,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268030474,-0.05550904,-0.051146198,0.03898881,-0.6010622,0.015384379,0.038615257,-0.79812056,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268134462,0.08893796,-0.009326406,0.040273804,-0.6007345,0.014502565,0.035997592,-0.79850614,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268234571,0.09090789,0.09075856,-0.0238753,-0.60040724,0.013689504,0.0338584,-0.7988601,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268334548,0.07749896,0.025116883,0.05477877,-0.59986025,0.012906889,0.031652194,-0.7993742,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268438496,-0.0048788763,0.08066703,-0.0490529,-0.5992314,0.01197128,0.029787555,-0.7999319,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268538478,-0.012150689,0.10743139,0.034334395,-0.598241,0.012093811,0.028406436,-0.8007214,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268642580,0.003949858,-0.04156466,-0.012281323,-0.59713966,0.0120361205,0.027093288,-0.8015893,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268744308,0.049391165,-0.020639637,0.060872953,-0.5958008,0.012880543,0.02652137,-0.80259097,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268848322,0.019835815,0.08364615,-0.024068711,-0.59459627,0.013423437,0.025911113,-0.80349463,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268948058,-0.007394921,0.023305643,0.030494519,-0.5933631,0.0128087895,0.024947733,-0.8044463,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269052061,0.04010071,0.10210645,0.0002687279,-0.5923231,0.013162989,0.023734784,-0.80524325,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269152290,-0.064039744,0.059713993,-0.006391171,-0.59126127,0.014039173,0.023163443,-0.80602515,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269252079,-0.16175564,0.04946366,0.05621119,-0.59021825,0.015154664,0.023157291,-0.80676925,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269356307,0.051543992,-0.046306442,0.07284656,-0.58944553,0.015574992,0.02411902,-0.8072978,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269456162,-0.034995824,0.040619683,0.074090295,-0.5889066,0.016090048,0.02511619,-0.80765045,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269555995,0.034768004,-0.045364667,0.051492285,-0.58845574,0.015877342,0.025221491,-0.80798,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269660890,0.04868936,-0.016821817,-0.075789265,-0.5881757,0.016565455,0.025568323,-0.8081591,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269760993,0.034018755,-0.09777388,-0.011491836,-0.5879247,0.017138116,0.02647721,-0.8083007,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269860999,0.0417656,-0.013607412,0.0631217,-0.5879573,0.017306138,0.027142012,-0.8082513,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269964935,-0.0046183644,-0.052453253,-0.068997696,-0.5882675,0.017696684,0.028050734,-0.807986,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
270065095,0.090458296,-0.017282108,0.01811548,-0.58842987,0.018454343,0.027771804,-0.8078604,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
270164980,0.07374265,0.045385193,-0.027369503,-0.58885866,0.018680854,0.027045278,-0.8075675,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
270268865,0.06205929,-0.008898319,0.031151475,-0.5893747,0.01861012,0.026613386,-0.80720687,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
270368885,0.09409739,-0.008650805,-0.078091435,-0.5900282,0.018410955,0.025393259,-0.80677325,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
270472993,-0.0036711819,-0.037351783,0.029749254,-0.5904243,0.017833523,0.024393762,-0.8065272,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
270576837,-0.113390714,0.045462154,-0.039521426,-0.5909012,0.018075744,0.024112964,-0.80618095,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
270676919,-0.06673848,-0.053454973,0.042246684,-0.5912354,0.0181835,0.024424175,-0.80592406,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
270780948,0.050261278,-0.026157899,-0.08425006,-0.591678,0.018033553,0.024678575,-0.8055948,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
270880856,-0.036900304,-0.0039750375,-0.0053916387,-0.5919399,0.017425105,0.024668211,-0.80541605,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
270982929,0.016523104,-0.039582744,-0.030171279,-0.59245443,0.016926998,0.025284838,-0.8050293,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
271082486,-0.11215553,-0.030510984,0.07371038,-0.5928703,0.016872216,0.02636836,-0.80468935,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
271186453,0.029548569,0.07594892,0.028323267,-0.5933913,0.017221546,0.02671379,-0.8042864,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
271286456,-0.015352304,0.06872017,0.031866025,-0.5935528,0.017459827,0.026129598,-0.8041813,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
271386595,-0.016475007,-0.027043981,-0.07798285,-0.5937628,0.017951002,0.025653014,-0.8040308,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
271490611,-0.06807893,-0.035524044,-0.06341093,-0.5939046,0.017751686,0.025358345,-0.80393976,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
271590543,0.0208162,0.050425716,0.025197282,-0.593973,0.01779606,0.024801446,-0.8039057,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
271694497,0.011992175,-0.04247753,-0.03037213,-0.59416705,0.017136464,0.024092535,-0.8037982,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
271798568,-0.0098190475,-0.13329734,-0.040742695,-0.59417367,0.01591347,0.024089217,-0.80381846,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
271898551,0.05224407,-0.012533674,0.006858662,-0.5940862,0.01473563,0.024361117,-0.8038974,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
272000212,-0.012324448,-0.088267446,-0.006923529,-0.5940968,0.0138910115,0.025510507,-0.80386895,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
272104127,0.08791273,-0.02050822,-0.096033745,-0.5940801,0.01354076,0.026569422,-0.803853,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
272208153,0.030956091,-0.02958533,-0.024922054,-0.5941495,0.01331942,0.027462786,-0.80377537,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
272308034,0.031554986,0.055574685,-0.07781671,-0.59428275,0.014392134,0.028195402,-0.803633,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
272412144,0.03042047,-0.03816352,0.028108228,-0.59410894,0.01466554,0.028232047,-0.8037553,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
272512231,-0.005458463,0.174529,-0.027695635,-0.59421784,0.01471297,0.027114805,-0.8037123,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
272612174,-0.1032686,-0.0013945493,-0.02829536,-0.5943301,0.015320691,0.02696828,-0.80362296,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
272716116,-0.01248317,-0.0440438,0.023614332,-0.5945166,0.015302132,0.027004043,-0.8034842,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
272816176,0.020934809,-0.08106695,-0.045835257,-0.5947729,0.0153441215,0.027963229,-0.8032608,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
272916865,-0.057979297,0.025030334,-0.02552103,-0.5948628,0.01552116,0.029225653,-0.8031458,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
273017793,-0.07658981,-0.08993665,0.09334611,-0.5949467,0.015914965,0.030920645,-0.8030126,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
273121669,0.008349342,0.00644279,-0.07880797,-0.5949173,0.01710725,0.03172702,-0.8029783,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
273221695,-0.07541297,-0.024229154,0.081778914,-0.5944472,0.018635279,0.031101316,-0.80331683,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
273321788,0.15716901,-0.07985462,-0.023565559,-0.5942337,0.018854875,0.030091815,-0.8035081,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
273425773,-0.066925764,-0.08146331,0.020214062,-0.59415984,0.01863476,0.029469227,-0.803591,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
273525690,0.21487062,-0.074646644,0.01198207,-0.5941791,0.018012926,0.028241728,-0.803635,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
273629712,-0.02115591,-0.03383425,-0.043520782,-0.59433645,0.016943999,0.027675675,-0.80356157,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
273729659,0.1300239,-0.025342155,-0.035012238,-0.5943583,0.015437611,0.027198069,-0.80359215,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
273829729,0.008107244,-0.10962671,0.05750038,-0.59433717,0.014145945,0.026644073,-0.8036501,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
273931782,-0.008747929,-0.08735354,0.004260544,-0.5944479,0.013167907,0.02678528,-0.80358,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
274035276,-0.033910427,0.09956666,-0.041869435,-0.5942948,0.011969512,0.027024208,-0.80370414,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
274135449,-0.053956874,-0.03667465,0.0037119412,-0.59381783,0.011320251,0.027366161,-0.8040543,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
274239232,0.12666534,0.021472638,0.08365592,-0.5933828,0.01123286,0.026823336,-0.804395,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
274343411,0.0070232158,0.005414113,-0.057199493,-0.5931577,0.010953731,0.026976932,-0.8045597,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
274443313,-0.11423819,0.105298765,-0.04035846,-0.5930432,0.011322146,0.02809259,-0.8046007,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
274547444,-0.0126702245,-0.0379383,0.059468105,-0.59293836,0.011814478,0.02876115,-0.8046474,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
274647278,-0.005965696,0.06596398,-0.058693208,-0.59326,0.012290171,0.028310137,-0.80441916,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
274747332,0.066361964,0.10790593,-0.02753903,-0.5935009,0.012870937,0.027289493,-0.8042676,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
274851535,0.0034515704,0.028446065,0.01839486,-0.59370977,0.012710212,0.026917588,-0.80412847,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
274952986,0.0629293,-0.038912997,-0.007862737,-0.59412426,0.01275183,0.026919764,-0.8038215,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
275052873,-0.04658506,0.123515375,0.04801364,-0.59457105,0.013394914,0.02645772,-0.8034961,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
275152940,-0.054147724,0.05742541,-0.03834857,-0.59510046,0.0136963315,0.026205217,-0.80310714,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
275256991,-0.033622377,0.037656732,0.064196765,-0.59540004,0.013955875,0.025637098,-0.8028991,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
275356980,0.027083624,0.026880357,-0.00055851904,-0.59578216,0.014224016,0.02505336,-0.80262923,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
275456942,0.036023397,0.08534924,-0.07968112,-0.59635675,0.014045203,0.024923788,-0.8022096,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
275560869,0.009374403,0.013321137,-0.043058842,-0.5967192,0.014499007,0.02552061,-0.8019132,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
275661112,-0.04625936,0.050314985,-0.017396709,-0.59707654,0.015024781,0.026042515,-0.8016207,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
275765354,0.005911892,0.06085589,0.0021988624,-0.59761995,0.014830585,0.025946928,-0.8012223,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
