timestamp,gyro_rad0,gyro_rad1,gyro_rad2,gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s20,accelerometer_m_s21,accelerometer_m_s22,accelerometer_integral_dt,basestation,flight_number
253370793,-0.18306875,-0.006998918,0.1483943,4009,0,-0.42939153,1.1610702,-9.3507,4009,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
253470823,0.10688147,-0.08444094,0.017511625,4039,0,0.06957021,0.8126669,-9.670374,4039,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
253574798,-0.051632047,-0.06305965,0.10723114,4014,0,0.5615712,1.0309932,-9.881913,4014,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
253676384,-0.296509,-0.045958344,0.15155151,3983,0,-0.43139875,1.2212974,-10.063713,3983,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
253780418,0.22541808,0.052460454,-0.13800295,4034,0,-0.6684183,1.1449268,-9.560957,4034,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
253880384,0.043207895,0.08209858,-0.043454792,4000,0,-0.40396613,0.38684234,-10.019712,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
253980383,-0.17779815,-0.024150118,0.103743315,3999,0,-0.59192514,0.5692531,-9.907148,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
254084406,0.13875635,0.041997463,-0.12547752,3994,0,-1.1756673,0.9272987,-9.886414,3994,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
254184412,0.049980775,-0.088944115,-0.027426446,4029,0,-0.96091986,0.63580954,-10.474214,4029,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
254288384,0.029594863,-0.023822794,-0.017530346,4001,0,-1.1163499,1.055543,-9.765781,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
254392423,-0.077867396,0.106289156,0.057530046,4039,0,0.6080255,0.6401646,-10.852112,4039,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
254492383,-0.11022609,-0.08313168,0.0838791,4000,0,-0.1785272,1.2416946,-10.253914,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
254596384,-0.014182482,0.09271195,0.0018639596,4001,0,0.60828334,0.18480381,-9.760936,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
254698019,-0.28683195,0.16004533,-0.026578356,4035,0,0.3625693,0.2675422,-9.809763,4035,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
254801984,0.15138724,-0.08330962,-0.11106077,4000,0,-0.5245999,1.2240195,-9.389778,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
254901983,0.039975632,-0.026290562,-0.14084682,3993,0,-0.41169998,0.6733301,-9.015282,3993,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
255005984,-0.018485118,-0.12887385,-0.005080248,4000,0,-0.7651369,2.0688431,-9.941522,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
255105993,0.15559515,-0.20967557,-0.05366017,4009,0,-0.5503405,1.2020246,-8.96718,4009,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
255205984,0.13393812,-0.104603425,-0.02354443,4000,0,-0.6238683,0.7203005,-8.469323,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
255309990,-0.038032714,-0.109356925,0.06423751,4006,0,-0.39012748,1.1314654,-10.327315,4006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
255409990,-0.019287828,-0.0704563,0.105276234,4006,0,0.027306605,0.81162864,-10.009779,4006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
255510003,-0.110873386,-0.13600136,0.12360328,4019,0,-0.38026524,0.8971844,-9.620999,4019,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
255614783,0.11557087,-0.0043803495,-0.061841432,4000,0,-0.51301974,1.4863285,-9.722184,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
255714783,0.1634639,-0.07315945,-0.059130378,3991,0,-0.4143279,1.2114584,-8.833709,3991,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
255814832,0.020717675,-0.082775205,-0.049628247,4004,0,-0.46172252,1.3717462,-8.898354,4004,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
255918783,-0.05225277,-0.054884378,0.07732851,3989,0,-1.1158601,1.3793625,-9.925476,3989,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
256018784,-0.017529417,-0.09388146,0.11650076,3955,0,-0.5529705,0.44960156,-10.073808,3955,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
256122787,0.08392555,-0.06634902,-0.09270907,3996,0,-0.97676265,1.3281249,-9.468371,3996,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
256226783,-0.13290162,0.16845694,0.03347813,3946,0,0.035813726,-0.12988701,-10.820737,3946,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
256326799,-0.12929182,0.12622797,0.06263554,4016,0,-0.658399,0.43530017,-10.783954,4016,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
256430791,0.1879148,0.018607106,-0.032997027,4007,0,0.38814068,0.92428935,-9.430303,4007,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
256530784,0.13341624,-0.057606474,0.031613477,4000,0,-0.3762663,0.69839555,-9.513244,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
256630790,-0.022991525,-0.0068811905,0.02511759,3961,0,-0.89626664,1.2590895,-10.153984,3961,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
256734784,0.15284513,0.06319479,-0.10786604,4000,0,-0.11060973,-0.019987723,-9.527789,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
256834783,0.13344224,0.0955325,-0.14883298,3999,0,-0.25869483,-0.064114645,-9.597549,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
256936412,0.0926209,-0.04030593,0.043059096,4028,0,0.6680099,0.5348796,-9.7954,4028,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
257036388,-0.03942266,-0.07170035,0.12873916,4004,0,0.1092488,0.3090199,-10.366433,4004,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
257140383,0.0031229623,0.06590801,-0.12659591,4000,0,-0.24184547,1.1572818,-8.695554,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
257240383,0.0061669853,0.0044698054,-0.03949719,3993,0,0.18882012,1.663468,-9.025952,3993,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
257340416,0.021238778,-0.025796022,0.08336662,4032,0,-0.11949907,0.74216825,-9.900536,4032,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
257444430,0.13854863,0.0014328426,-0.01637333,4046,0,-0.33032587,1.045391,-8.421779,4046,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
257544392,0.078834325,-0.051718187,0.02558998,4008,0,0.19726038,1.1224945,-8.893238,4008,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
257648385,0.044257447,-0.026634123,-0.10006235,4001,0,-0.35348904,0.6604225,-8.942279,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
257752384,-0.05740493,0.07178487,0.0030769543,3992,0,-0.838722,0.7396973,-10.448631,3992,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
257852384,0.08831187,0.038921706,-0.15844893,4001,0,-0.8939026,0.7566519,-9.623986,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
257953983,-0.0956451,-0.081589095,0.079220936,3983,0,-0.39639252,1.0239884,-10.950516,3983,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
258057984,0.10528242,0.06002794,-0.102485456,3998,0,0.34375378,0.9184425,-9.327628,3998,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
258157984,-0.09075601,0.03275669,0.087778956,4000,0,-0.26372492,0.9311093,-9.89508,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
258257983,-0.02765541,0.22346751,-0.008037464,3999,0,0.32169634,-0.59666306,-10.853422,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
258361984,-0.15867986,-0.022615876,0.09824292,4001,0,0.5245354,0.5325579,-9.768655,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
258461984,-0.10049809,0.07435715,-0.006414781,4000,0,-0.21870789,0.5416167,-9.131457,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
258561984,-0.009506289,0.06502497,-0.074645706,3975,0,-0.006266701,1.019231,-8.331536,3975,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
258666014,0.09640733,0.041954067,-0.095375985,4025,0,-0.58335674,0.37676206,-9.797515,4025,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
258765990,0.032547116,-0.1477145,-0.070805036,4007,0,-0.4054468,1.7720914,-9.099879,4007,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
258866791,-0.06074783,-0.071022026,0.08714521,4007,0,-0.91914475,1.1360406,-10.034025,4007,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
258971584,-0.03061144,0.013335285,0.10001092,4001,0,0.1691431,0.32955962,-10.57733,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
259071584,0.043936595,0.21520142,-0.14839251,4000,0,-0.15098661,-0.43989357,-10.189617,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
259171583,0.19282529,0.010832291,0.025467282,4000,0,-0.06594222,1.4255763,-9.050526,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
259275592,0.11901734,-0.091746315,-0.04090004,3976,0,-0.6823225,0.53501743,-8.614653,3976,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
259375586,-0.04441385,-0.16799466,0.07573001,4003,0,-0.15919857,1.4088215,-9.209357,4003,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
259475583,-0.07480301,0.0038068234,-0.018856173,3997,0,-0.2302784,-0.20601964,-10.141315,3997,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
259579583,-0.06677465,0.03966846,0.0027015423,3992,0,-0.23045458,0.36572337,-11.081974,3992,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
259679584,0.03843972,0.06490447,-0.050582606,3979,0,-0.83416194,0.34359935,-10.079443,3979,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
259783584,0.10066041,0.064515166,-0.0060039107,4001,0,-0.048151013,0.91929364,-9.228222,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
259885184,-0.14835481,0.0008244767,0.11213548,3986,0,-0.29135114,0.982893,-9.480424,3986,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
259985194,0.15656583,0.065993756,-0.05858918,4003,0,-0.5403244,0.33564374,-8.910458,4003,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
260085187,0.04194716,-0.15007177,0.12623087,3992,0,-0.17871316,1.3118464,-9.756612,3992,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
260189187,-0.029792536,-0.02773464,0.17237219,3992,0,-0.6317847,0.53434926,-10.769874,3992,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
260289187,-0.020662518,0.08355044,-0.14112669,4001,0,-0.6595164,0.6533791,-10.26999,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
260389183,-0.08920639,0.06113668,0.1377898,3997,0,-0.67713815,0.27090737,-10.577607,3997,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
260493183,-0.13171107,0.0081617655,0.08284821,4000,0,0.950631,0.758065,-9.572521,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
260593184,0.14758916,0.032288846,-0.07443593,4001,0,-0.117541805,0.5451971,-8.526841,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
260697184,0.18728518,-0.052978016,-0.04430695,4001,0,-0.32279348,0.893609,-9.160972,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
260801183,0.10882049,-0.008684495,-0.07432839,3993,0,-0.97048277,0.22149412,-9.745778,3993,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
260902800,-0.0026006312,0.10940354,-0.0020194943,4010,0,0.5326576,-0.03302323,-10.634194,4010,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
261002784,0.09047675,-0.060618788,-0.01761319,4000,0,-0.21654193,1.5320055,-9.446314,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
261102787,-0.04540204,0.06124412,-0.010695643,4003,0,0.26251662,0.23480454,-9.930834,4003,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
261206798,0.048943218,-0.105416514,0.10077879,4004,0,-0.43948436,0.63580185,-9.757826,4004,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
261306785,-0.021781068,-0.11803229,-0.059842985,3994,0,-0.84463763,1.3879783,-9.162869,3994,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
261410784,-0.016301557,-0.042448945,0.01177141,4000,0,-0.5562018,1.5002164,-10.310838,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
261514783,0.021027757,0.001599892,-0.010086947,4000,0,0.14670369,1.1617998,-9.216621,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
261618784,-0.0045228302,-0.17838593,0.027339531,4000,0,-0.31936887,1.437349,-8.881139,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
261718783,-0.06203281,-0.044157676,-0.011831216,3958,0,-0.12833503,0.053114954,-9.681168,3958,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
261820384,0.055435553,-0.16362356,0.14687379,4000,0,0.023582421,1.460508,-10.224775,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
261924390,0.027242344,0.07863065,0.1061867,4007,0,-0.53637683,-0.2725383,-10.840454,4007,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262024384,0.055414293,-0.026375633,0.010094444,3995,0,-0.9320352,0.717596,-9.852108,3995,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262128384,0.07325929,-0.121436335,0.0039349333,4000,0,-0.31772077,1.7504904,-8.923731,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262232400,0.021511562,-0.042790636,-0.023918103,4016,0,-0.37368852,1.3808094,-9.797267,4016,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262332393,0.07090048,0.13440837,-0.0394111,4009,0,-0.6310086,0.9425832,-9.924564,4009,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262436383,0.1566094,0.1308405,-0.13797842,3999,0,0.59172845,-0.30044878,-10.005275,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262536384,0.011259241,-0.0257571,0.07319466,4001,0,0.3423225,0.38345733,-10.062932,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262636408,0.23717241,0.074641764,-0.09799586,4025,0,-0.047074936,-0.2835903,-9.512765,4025,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262740383,0.05149474,0.035326637,-0.06365214,4000,0,-0.06612853,0.56927043,-8.787631,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262842012,0.0687351,0.087450504,0.051586695,4006,0,-0.6782477,-0.15877981,-9.671994,4006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262941985,0.04759566,-0.15226306,0.05919671,4001,0,-0.32581645,1.6082889,-9.221709,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263041984,-0.062170297,0.013469647,-0.04073889,3999,0,-0.045775604,0.54881966,-9.503722,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263145987,0.046359934,0.049270168,-0.11610705,4004,0,-0.7820002,1.049688,-9.863389,4004,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263245984,-0.11438083,-0.096063025,-0.0023250266,3954,0,-0.65661985,1.1869527,-10.404301,3954,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263350003,-0.11477228,0.11602591,0.07362387,4019,0,0.27404395,0.12923048,-10.756217,4019,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263449983,0.15557125,0.053459,-0.09753884,3999,0,-0.20903137,-0.049169917,-9.834751,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263549983,0.025158037,-0.029441502,0.0939033,4000,0,0.079229295,-0.09155991,-10.844297,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263653984,-0.059044983,-0.029847331,0.06146665,4000,0,0.33828667,0.4099383,-9.45092,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263753984,0.031811997,-0.21979943,-0.009901465,4000,0,-0.22102316,1.3744123,-8.779714,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263855585,0.097703464,-0.11475629,-0.122288674,4002,0,-0.5661845,1.6606274,-9.077975,4002,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263955590,-0.040599063,0.065772824,0.016641665,4007,0,-0.5512057,0.5942926,-10.13711,4007,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264059586,0.07370767,0.19010603,-0.015882943,4002,0,0.47532025,0.19235063,-9.793453,4002,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264159584,0.038537063,-0.037696525,0.10818947,3986,0,0.22738907,0.58004206,-9.578183,3986,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264263590,-0.13537146,-0.02036859,0.09337546,3998,0,-0.023241501,1.2296104,-10.089826,3998,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264367584,-0.09537705,0.03886324,0.107772656,4000,0,-0.6117701,0.40583962,-10.799354,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264467584,-0.0058747716,-0.09956222,-0.04286586,4001,0,-0.82251096,1.5166452,-9.952978,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264571584,-0.010734687,-0.07418832,0.12998256,3957,0,0.39554688,0.9547489,-9.533751,3957,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264671594,0.024808308,-0.07464628,-0.05542938,4006,0,-0.23445447,1.0669543,-8.891054,4006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264773183,-0.005295828,0.019509794,-0.055716757,3956,0,-0.044268325,0.57479316,-8.703701,3956,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264873186,0.08995119,0.09272642,-0.0675569,3991,0,-0.32036644,-0.051828984,-8.445615,3991,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264977187,-0.27709052,0.14697684,0.07580422,3973,0,-0.17644264,0.25900254,-10.797184,3973,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265077187,-0.27668875,0.044583444,0.047786333,3994,0,-0.38291442,0.651747,-11.064807,3994,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265177187,-0.16247225,-0.040112212,0.088981114,3976,0,-0.27134517,0.108348474,-10.786456,3976,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265281229,-0.0010162131,0.115038574,-0.1063372,4042,0,0.19729729,0.3872247,-9.201125,4042,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265381190,0.1955153,0.08315406,-0.10187302,4007,0,0.2517392,0.68009937,-9.7161665,4007,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265485183,-0.09275305,-0.115032695,0.07343006,3994,0,-0.16388218,1.4711086,-9.9670925,3994,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265589183,0.05411844,0.10635476,-0.017340168,3999,0,-0.9943873,0.34779042,-9.953278,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265693183,0.009419498,-0.05378819,0.07772894,3963,0,0.22764598,0.32003415,-9.700729,3963,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265794784,-0.13088755,0.025803301,0.10482161,4000,0,0.43130353,0.9949612,-9.581699,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265894796,-0.31645525,0.07314522,0.04642859,4012,0,0.7872205,1.2585015,-9.874351,4012,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
265998783,0.17064296,-0.057963956,0.006464778,3958,0,-0.009857339,0.7921723,-8.399322,3958,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266098784,0.04782138,-0.08007289,0.034859866,4000,0,0.022618666,0.4976344,-8.902512,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266198784,-0.0484301,-0.025296373,-0.004223477,4000,0,0.08114642,0.49570525,-9.17015,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266302813,-0.05364052,-0.16956715,0.039772667,4030,0,-0.28062308,1.1353675,-10.843873,4030,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266402784,0.04012614,-0.13570125,0.03185553,3982,0,-0.3568701,1.2582527,-10.862092,3982,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266506784,-0.0018530985,0.10639836,-0.07302581,4000,0,0.3376152,0.5113579,-9.357668,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266606822,-0.012155608,0.16005388,-0.039327197,4038,0,0.22336356,0.09733575,-9.293828,4038,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266708383,0.17021982,-0.018101295,-0.06231548,4800,0,-0.5093607,0.7478359,-9.808377,4800,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266808397,0.115296505,0.12700297,-0.04704887,4013,0,-0.24669088,-0.47445422,-10.159796,4013,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
266912414,-0.21224745,-0.002995794,0.066255026,4030,0,0.71000874,0.98605174,-9.903693,4030,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267012390,0.11644275,-0.084758386,0.010250184,4006,0,-0.23412569,0.5569404,-9.780441,4006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267112384,-0.028896727,0.010381334,-0.07450223,4001,0,0.048273332,1.3080196,-11.364221,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267216383,-0.07278733,-0.0894678,0.021348903,3959,0,-0.20265017,0.90074444,-10.635549,3959,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267320392,0.0066174665,-0.066477135,0.09576888,4008,0,0.2525279,0.9435081,-10.715671,4008,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267420410,0.043733485,-0.090657845,-0.03758609,4015,0,-0.20133413,1.091648,-10.854806,4015,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267524422,-0.03948507,-0.09963083,0.035421915,4038,0,0.43768933,1.0758408,-10.516483,4038,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267624385,0.052422315,-0.09684476,-0.038138416,4001,0,-0.4868248,1.0846872,-10.623254,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267725983,-0.039640807,0.038650382,-0.077029355,3999,0,0.013343548,0.9862426,-9.81062,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267829984,0.013397288,-0.07716134,-0.0062232735,3998,0,-0.5125766,0.38951474,-11.267793,3998,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
267929984,-0.029108156,0.14705907,-0.014917285,3994,0,-0.15464045,0.47739682,-10.064546,3994,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268029983,-0.053621236,-0.050297033,0.03979877,4000,0,0.4311436,1.4708941,-10.092636,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268133992,0.09082566,-0.008479113,0.04108307,4002,0,0.13661301,0.18017542,-10.976952,4002,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268233984,0.09279642,0.0916056,-0.02306928,4000,0,0.062380973,0.2607879,-9.673217,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268333984,0.07938619,0.025964156,0.055582196,3990,0,0.45503318,0.79714406,-9.73,3990,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268438014,-0.0029919143,0.081513315,-0.048255153,4030,0,-0.027220797,0.31597447,-10.947151,4030,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268538031,-0.010264405,0.10828059,0.03513025,4047,0,0.23376165,0.62932277,-10.153411,4047,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268642006,0.005833268,-0.040717814,-0.0114863785,4022,0,-0.29074046,0.4865079,-11.065407,4022,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268743587,0.05127472,-0.019794026,0.061665323,3978,0,0.11371538,0.6416633,-10.471802,3978,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268847599,0.021724457,0.084496565,-0.023279654,4015,0,-0.008959066,1.0576338,-9.888779,4015,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
268947584,-0.005509041,0.02415398,0.03128437,4000,0,-0.02255126,0.29919693,-10.504862,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269051591,0.041984428,0.10295436,0.0010609406,4007,0,-0.183407,0.44905314,-10.006031,4007,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269151583,-0.062157057,0.06056138,-0.0055985674,4000,0,-0.09974064,0.5312089,-9.96742,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269251603,-0.15987496,0.05030935,0.057008184,4019,0,0.8647423,0.38220033,-10.425653,4019,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269355591,0.053422958,-0.045461792,0.07364288,4003,0,-0.16214433,0.57072926,-8.758847,4003,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269455586,-0.033118304,0.041464273,0.07489366,4002,0,-0.07511051,0.6643133,-9.374404,4002,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269555585,0.036643952,-0.044521548,0.052298017,4001,0,-0.019802712,0.8833729,-9.344211,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269660390,0.05056318,-0.015979666,-0.07498403,4007,0,-0.58324665,1.3102797,-10.000524,4007,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269760383,0.03589085,-0.096931554,-0.010686427,4000,0,-0.2959428,0.5083519,-9.057257,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269860384,0.043635186,-0.012765989,0.063924834,4001,0,0.007069503,0.9373861,-9.527601,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
269964404,-0.0027499008,-0.051610198,-0.068194926,4021,0,-0.5439689,0.9222188,-10.197356,4021,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
270064383,0.092325464,-0.016439544,0.01892085,3998,0,-0.41706637,1.2805078,-9.581428,3998,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
270164383,0.0756087,0.046227038,-0.02655768,3999,0,-0.18480393,0.79534686,-8.871444,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
270268420,0.063923694,-0.008056058,0.03196296,4030,0,-0.48386422,0.5801507,-10.148408,4030,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
270368418,0.09596036,-0.0078091756,-0.07728077,4034,0,-0.8232468,1.0315328,-10.099032,4034,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
270472384,-0.0018102363,-0.03650941,0.030561414,4000,0,-0.44107032,0.22683969,-10.436272,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
270576391,-0.11153147,0.046303548,-0.03870562,4007,0,-0.1314487,0.5866301,-9.7502,4007,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
