timestamp,roll,pitch,yaw,thrust,basestation,flight_number
146198982,0.15868467,-0.075597994,-0.25834692,0.5768954,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146302998,0.037837878,0.71385646,-0.22091778,0.5549724,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146402997,-0.18859297,1.3455783,-0.19475108,0.518827,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146503018,-0.3979964,1.757266,-0.18732163,0.51038295,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146606987,-0.4998139,1.8973936,-0.18357477,0.529363,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146711001,-0.5606431,1.9257729,-0.16015722,0.5721753,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146811000,-0.51297086,1.9294786,-0.13613193,0.6162218,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146914954,-0.2636111,1.9233348,-0.09309745,0.6437604,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147015011,-0.17063352,1.8814324,-0.041623127,0.66067624,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147119045,-0.17322962,1.6495084,-0.05012913,0.6794307,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147220553,-0.17571844,1.3922395,-0.061546147,0.6894985,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147324668,-0.1577991,1.1445944,-0.061573014,0.6843556,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147424674,-0.12760855,0.9554233,-0.05590356,0.6704532,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147524569,-0.112995386,0.77927613,-0.048178755,0.6587639,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147628683,-0.09554758,0.6545217,-0.040618993,0.64675814,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147728570,-0.08463539,0.5504151,-0.03240969,0.6329321,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147832591,-0.07507383,0.46057338,-0.027236149,0.62635386,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147932645,-0.05522023,0.4028294,-0.02380282,0.61971295,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148032656,-0.051277958,0.33144253,-0.02172703,0.61323845,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148134184,-0.0356952,0.30165628,-0.022082679,0.6079974,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148238185,-0.037415046,0.28929466,-0.02291137,0.6064469,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148338397,-0.04523617,0.28694007,-0.023099922,0.60343397,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148442258,-0.050845686,0.30248702,-0.024875317,0.6022336,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148546394,-0.045061152,0.33301497,-0.026398284,0.59963757,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148650157,-0.06671314,0.3694963,-0.02545095,0.6006543,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148750183,-0.082116656,0.4100685,-0.026348777,0.598601,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148854231,-0.086886466,0.45138985,-0.027046321,0.59577173,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148954205,-0.089225054,0.49885875,-0.025972996,0.59445125,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149058179,-0.09206479,0.5292069,-0.026887864,0.5977355,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149163001,-0.0834663,0.5620634,-0.02688421,0.59720933,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149266970,-0.09575063,0.58543646,-0.027331462,0.599672,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149371025,-0.10423835,0.59576625,-0.026618324,0.60136825,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149471058,-0.11368575,0.594038,-0.027423376,0.6029396,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149575049,-0.09479886,0.6074056,-0.027766762,0.604092,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149674983,-0.09226128,0.6171956,-0.025153743,0.60332847,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149778970,-0.09061697,0.6008498,-0.025117544,0.6041497,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149883028,-0.065364,0.6010456,-0.02562935,0.6022596,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149982967,-0.08202774,0.60748744,-0.021947462,0.6038217,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150082966,-0.08780316,0.5831081,-0.021401428,0.6057621,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150187078,-0.08850448,0.58987683,-0.017752808,0.60644424,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150287000,-0.076755136,0.5838932,-0.014921139,0.60762244,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150388595,-0.048703663,0.5763221,-0.013975548,0.60804397,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150492610,-0.054888465,0.5787868,-0.010044892,0.61053944,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150596610,-0.044187516,0.56336,-0.007864437,0.60868496,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150696563,-0.05176233,0.5803138,-0.004499507,0.6081825,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150800611,-0.056996126,0.57818377,-0.003086452,0.6094941,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150900595,-0.06194595,0.56010044,-0.004650096,0.60823923,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151000616,-0.054550357,0.5552736,-0.0033442625,0.60745186,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151104822,-0.0611621,0.54902714,-0.0023600983,0.6085262,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151204647,-0.060635295,0.5510778,-0.002403216,0.6083598,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151304713,-0.06055399,0.5467125,-0.000889448,0.6087883,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151406297,-0.043757852,0.55120033,-0.001442668,0.6078127,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151510184,-0.07047819,0.55019385,-0.00062787905,0.6095124,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151610166,-0.06834799,0.54620194,0.00038623257,0.60988855,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151714206,-0.04506697,0.5477758,-0.0013249199,0.60890824,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151818169,-0.06541226,0.5545077,-0.0018479011,0.6103607,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151918165,-0.06374368,0.5654251,-0.0002587537,0.60908467,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152022149,-0.05640298,0.56557256,-0.00051688426,0.60802287,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152122183,-0.0734318,0.55696255,-0.0012123048,0.61084795,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152222166,-0.066281095,0.5603821,0.0019163945,0.61072373,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152323811,-0.0551911,0.55653566,0.0010522861,0.6081095,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152427791,-0.058418658,0.5633208,0.0023676846,0.609347,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152527815,-0.07248725,0.56239086,0.004145947,0.61039615,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152627771,-0.07631773,0.5603896,0.0026961067,0.61255234,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152731795,-0.05508682,0.5511408,0.0021162287,0.612393,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152831794,-0.060633656,0.5678075,0.0040623182,0.6123968,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152935748,-0.07744608,0.5513081,0.003753972,0.61040145,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153035812,-0.05990021,0.54635614,0.0011278269,0.6096696,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153135805,-0.05453898,0.54758865,0.0024042686,0.6101012,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153239769,-0.069723174,0.55570245,0.0029235184,0.6105521,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153341436,-0.06356247,0.53608674,0.0019018467,0.6086661,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153441380,-0.06227044,0.53888625,0.0017711656,0.6070272,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153541370,-0.041763294,0.53392196,-0.0008872453,0.6078717,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153645391,-0.056132115,0.535327,0.0010043913,0.60972756,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153745402,-0.06319076,0.5550566,0.0027661168,0.6087573,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153849352,-0.05785802,0.5492065,0.003877236,0.60735726,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153953396,-0.05400412,0.5564013,0.004451689,0.6083164,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154053421,-0.05026694,0.55649954,0.003304741,0.60576874,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154157412,-0.056654714,0.5587611,0.0028581242,0.60606056,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154258223,-0.05954156,0.5369092,0.002205912,0.6068169,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154363001,-0.05490997,0.5473959,0.0030057747,0.60594624,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154467047,-0.05720033,0.56577617,0.0025869678,0.60724366,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154567020,-0.05790453,0.5618677,0.0027547958,0.6060442,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154671012,-0.050725255,0.5578457,0.0019169453,0.6054756,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154770980,-0.04995557,0.5559475,-0.001165659,0.6068589,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154874992,-0.06371411,0.558042,-0.00173092,0.60872364,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154979016,-0.051788315,0.56053853,-0.0011145992,0.6061546,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
155079033,-0.045582462,0.54962176,-0.0021894237,0.60532385,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
155182990,-0.049047783,0.55330354,-0.0024350418,0.6083976,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
155280715,-0.050667405,0.55900866,-0.0025764669,0.60796314,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
155384647,-0.05147547,0.5572847,-0.002509974,0.60612285,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
155484656,-0.05517224,0.56221056,-0.0021693374,0.6070366,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
155588578,-0.06366138,0.5586828,-0.0004169649,0.60922897,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
155692605,-0.054388747,0.56253743,0.00018801703,0.60864294,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
155792612,-0.03580082,0.5603017,-0.0023902229,0.60894215,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
155896571,-0.06265807,0.553575,-0.0009907067,0.61191916,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
155996572,-0.06615777,0.5496702,0.00088390085,0.61214364,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
156096642,-0.05683455,0.5539637,-9.485169e-05,0.6128136,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
156201534,-0.06536399,0.54755586,-0.0013477913,0.61311555,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
156301401,-0.07323935,0.5519839,0.00024780695,0.6134344,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
156401370,-0.07320606,0.54067856,-0.00024453632,0.6122732,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
156505413,-0.047795083,0.54477483,0.00037323456,0.61164874,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
156605402,-0.05744091,0.5572648,0.0027276115,0.61176217,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
156705376,-0.054865092,0.54963136,3.8777194e-05,0.6115698,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
156809434,-0.051646464,0.54195195,-0.0008974022,0.6094142,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
156909450,-0.05794124,0.5550886,0.00040005145,0.6099135,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
157013380,-0.06344794,0.5503804,0.0010025417,0.6105302,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
157117419,-0.053460594,0.550445,0.00021837167,0.60706466,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
157217351,-0.04855767,0.5324919,-0.00012140351,0.609707,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
157321389,-0.055102486,0.5338484,0.000512508,0.6104896,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
157421393,-0.058387052,0.54309565,0.0018618768,0.6079609,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
157523021,-0.056131303,0.5509051,0.00049365096,0.6074618,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
157622970,-0.055364393,0.55501014,0.0031178228,0.6074559,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
157726960,-0.06569296,0.5516388,0.0034893157,0.6082857,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
157831068,-0.04071516,0.55075765,0.0032650228,0.6060639,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
157931074,-0.047310423,0.545519,0.0016758404,0.60613436,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
158034987,-0.06637018,0.5447657,0.0025021827,0.60507464,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
158134963,-0.07102212,0.5420059,0.0022956852,0.6029512,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
158235012,-0.06333506,0.5569677,0.002153408,0.6008414,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
158338959,-0.052150242,0.55723006,0.0012126314,0.60142726,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
158439762,-0.050293595,0.55712104,-0.0014546575,0.6021416,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
158540549,-0.062057815,0.56564045,-0.0017174154,0.6015585,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
158640601,-0.05703311,0.57601887,-0.0014866982,0.6022425,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
158744655,-0.04607756,0.5554762,-0.0025552341,0.6003928,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
158844653,-0.05314385,0.55871826,-0.004199198,0.60243076,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
158948644,-0.07158349,0.56973445,-0.0035670386,0.6061648,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
159048583,-0.07975841,0.56437486,-0.0038807148,0.6057848,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
159148610,-0.06777521,0.56897306,-0.0009125965,0.60545945,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
159252610,-0.047394164,0.5704795,-0.0022484672,0.604758,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
159352645,-0.062688984,0.58083653,-0.00081469567,0.60684663,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
159453444,-0.06838398,0.56610316,-0.001215217,0.60853386,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
159557436,-0.063091286,0.57421845,-0.0012917622,0.60827565,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
159657366,-0.06172595,0.5828375,0.0005715217,0.60866535,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
159757402,-0.06051458,0.574834,0.000569518,0.6091261,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
159861362,-0.06892515,0.5823185,0.00047524556,0.61108345,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
159961369,-0.07112225,0.58207995,0.0011496776,0.6096457,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
160065382,-0.07812154,0.58538574,0.00035150925,0.6102717,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
160169405,-0.060440764,0.5706916,-0.00090219016,0.6094324,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
160269376,-0.055237606,0.56963485,-0.0014686558,0.6109638,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
160373379,-0.08156794,0.5592376,-0.0018482602,0.6121946,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
160473366,-0.06830774,0.55279857,-0.0014140806,0.6108701,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
160573336,-0.078381956,0.5634214,-0.0007403006,0.6099075,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
160677373,-0.06799546,0.5635455,-0.0016853389,0.61061966,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
160778993,-0.06955073,0.5658645,-0.0013168231,0.6104162,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
160878999,-0.07696558,0.5604428,-0.0034727815,0.6099815,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
160979024,-0.057274587,0.5563311,-0.0031089014,0.60952145,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161083053,-0.065591924,0.5556338,-0.0031042674,0.60930115,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161187004,-0.06110701,0.5479512,-0.0031506135,0.60807985,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161286976,-0.06353286,0.5583931,-0.0037652475,0.6079273,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161391016,-0.07469609,0.55871236,-0.0030598475,0.6090841,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161491002,-0.079340845,0.55178607,-0.0029204306,0.6092675,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161594979,-0.054503195,0.56614435,-0.002003796,0.6083117,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161696570,-0.06322217,0.5694461,-0.0021747001,0.60906327,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161800623,-0.07803994,0.5672545,-0.00014428733,0.6101364,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161900545,-0.06355815,0.5583519,0.0006701773,0.6096698,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162004684,-0.05684362,0.56706256,0.0025355997,0.61162466,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162104695,-0.06038887,0.5739461,0.0028362514,0.61122984,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162204696,-0.076397575,0.5734792,0.0017651384,0.6098764,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162308599,-0.07561655,0.5664411,0.00018027848,0.60805744,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162408563,-0.07104811,0.5682156,0.0014054417,0.60762006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162508638,-0.07129582,0.5491884,-0.0019227964,0.6103053,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162612564,-0.06661104,0.53598285,-0.003372957,0.6084404,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162714146,-0.054930545,0.56349313,-0.0037849764,0.60695064,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162818176,-0.07973422,0.55928475,-0.003490598,0.60897857,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162918216,-0.0810384,0.5546892,-0.0041372497,0.60648465,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163022170,-0.06456397,0.5653509,-0.005506348,0.60486126,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163122215,-0.063280866,0.5761776,-0.0027908988,0.60520005,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163222245,-0.066441484,0.57350355,-0.0025335895,0.6064139,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163326145,-0.06478675,0.5745208,0.00053374853,0.6053761,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163426165,-0.05843663,0.56524456,-0.0009994211,0.6054142,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163530234,-0.072232,0.5614634,0.0010409529,0.6091818,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163631785,-0.0791901,0.57730705,0.0038594983,0.61224407,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163731751,-0.056718186,0.55776656,0.002895372,0.6122393,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163831801,-0.061468154,0.5670932,0.00635052,0.611716,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163935843,-0.079538986,0.5729951,0.008561427,0.6120065,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164035813,-0.083573475,0.570794,0.008654455,0.6100471,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164135806,-0.078782186,0.5697405,0.0101669645,0.6071157,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164239764,-0.07211395,0.5735282,0.009746396,0.60717744,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164339778,-0.061432883,0.5794871,0.009179125,0.6065643,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164443784,-0.05601484,0.57525164,0.008341819,0.6035633,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164543817,-0.059421398,0.57004005,0.0068293414,0.6049669,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164645385,-0.063894235,0.5605328,0.006694958,0.6069194,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164745408,-0.07756599,0.557698,0.0046220063,0.6088497,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164849479,-0.05386301,0.55697,0.0029232525,0.6088212,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164953416,-0.067301296,0.56307834,0.0027639144,0.6106866,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165053406,-0.073437594,0.5542198,-0.00067144516,0.61151135,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165157367,-0.053967036,0.55171406,-0.0024491043,0.6100836,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165257363,-0.06358993,0.56312066,-0.0015057839,0.61095214,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165357367,-0.056153443,0.56078637,-0.0037988315,0.6122834,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165461507,-0.054368045,0.55722624,-0.005005839,0.61210626,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165563055,-0.057842985,0.56896347,-0.0030196707,0.61123085,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165663052,-0.0635498,0.5595283,-0.001987273,0.61131406,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165767018,-0.06647252,0.56115234,-0.0007890267,0.6117087,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165871031,-0.06019783,0.56670725,-0.0015454823,0.6094058,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165970990,-0.070393085,0.56639194,-0.001787728,0.6093636,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166075048,-0.07378248,0.5633812,-0.0020286695,0.6087906,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166175216,-0.058523457,0.55617607,-0.0023957656,0.60750914,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166274969,-0.05196316,0.5694431,-0.0008508967,0.6072309,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166379002,-0.073239475,0.5714566,-0.00020569259,0.60848826,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166479047,-0.08806434,0.560931,-0.00035320772,0.6089596,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166580592,-0.066930845,0.56276494,0.00027222763,0.6078323,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166680664,-0.06098189,0.55291,-0.001331521,0.6096943,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166784675,-0.064932354,0.5592419,4.1800653e-05,0.6121116,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166884547,-0.06510944,0.5641031,0.0027690688,0.61098075,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166984662,-0.0851278,0.57522744,0.0027201336,0.6099572,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167088570,-0.08254522,0.56466734,0.0018660659,0.60833794,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167188580,-0.06775792,0.55983406,0.003673995,0.60910976,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167292655,-0.057982177,0.549264,0.0022329018,0.6082815,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167392618,-0.05333704,0.542547,0.0006898128,0.60816765,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167493433,-0.051194858,0.55838984,0.00087528134,0.60773057,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167594171,-0.077622436,0.5570878,0.00031335847,0.6087615,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167698198,-0.08545883,0.5525854,0.0002179579,0.60859334,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167798170,-0.054545257,0.54392964,-0.0019462709,0.6082939,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167898217,-0.056359164,0.5607836,-0.0012513249,0.60878736,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168002167,-0.07250974,0.57580596,-0.00058836257,0.6102463,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168102206,-0.07503685,0.56477875,-0.0018138129,0.6108152,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168206204,-0.06837466,0.561957,-0.0014468294,0.6088077,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168306168,-0.06939362,0.5606996,-0.00027428928,0.60890895,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168406184,-0.06530926,0.5583453,-0.0020147888,0.61004096,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168511033,-0.05774103,0.564488,-0.0012287919,0.60835785,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168611015,-0.057797503,0.57250416,0.0008935763,0.60692334,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168714974,-0.08016187,0.56651425,0.0023576615,0.6071146,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168818958,-0.06543585,0.5663843,0.0022332766,0.6054558,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168922994,-0.07064279,0.5625712,0.0007473927,0.6067706,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169026962,-0.08359257,0.54861885,0.00090490386,0.6066109,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169127007,-0.07386944,0.56362873,0.00065758044,0.6057537,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169231061,-0.06556395,0.5667987,0.0018581918,0.60579437,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169331023,-0.06807337,0.55267394,0.00071401783,0.6067075,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
