timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d0,q_d1,q_d2,q_d3,thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps,basestation,flight_number
205147146,-0.07245581,0.121497996,-2.7394478,0.0,-0.2013757,-0.05222892,-0.047542177,0.9769646,0.65224516,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
205250987,-0.07044521,0.11951666,-2.7394478,0.0,-0.20130087,-0.051462576,-0.04636469,0.97707725,0.6510793,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
205350422,-0.072152436,0.12033426,-2.7394478,0.0,-0.20135427,-0.05169049,-0.047279306,0.97701037,0.65270007,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
205454442,-0.07128415,0.11929448,-2.7394478,0.0,-0.2013199,-0.051269494,-0.04675264,0.97706497,0.6521363,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
205555038,-0.071112014,0.1197092,-2.7394478,0.0,-0.20132022,-0.0514896,-0.046709426,0.9770554,0.6520162,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
205654376,-0.07504781,0.1242162,-2.7394478,0.0,-0.20147644,-0.053296797,-0.049075954,0.9768102,0.6340146,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
205758441,-0.07619976,0.12409373,-2.7394478,0.0,-0.20150557,-0.053120866,-0.049626507,0.97678596,0.61598974,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
205860667,-0.07704262,0.12731178,-2.7394478,0.0,-0.20156841,-0.054609053,-0.050354827,0.9766537,0.6098701,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
205965107,-0.079567455,0.12641315,-2.7394478,0.0,-0.20162536,-0.053915292,-0.051499348,0.9766208,0.6056137,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
206064154,-0.078833066,0.124107204,-2.7394478,0.0,-0.20157553,-0.0528621,-0.05091387,0.9767193,0.60286045,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
206168068,-0.07888099,0.12233158,-2.7394478,0.0,-0.20155346,-0.051989242,-0.050762545,0.9767786,0.6026026,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
206268811,-0.078211986,0.12213803,-2.7394478,0.0,-0.20153353,-0.051962033,-0.05041676,0.9768021,0.6022891,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
206368032,-0.0741817,0.12180878,-2.7394478,0.0,-0.20142443,-0.052207075,-0.04841584,0.97691274,0.6045734,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
206472142,-0.075089306,0.12174151,-2.7394478,0.0,-0.20144731,-0.05208278,-0.048852537,0.97689295,0.603781,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
206572807,-0.07348558,0.12238026,-2.7394478,0.0,-0.20141304,-0.052556574,-0.048132103,0.9769104,0.6049986,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
206676291,-0.07444448,0.123401545,-2.7394478,0.0,-0.20145059,-0.052959308,-0.04870106,0.9768527,0.6023388,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
206781877,-0.0723321,0.124608114,-2.7394478,0.0,-0.20140839,-0.05376193,-0.047788147,0.9768626,0.6036625,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
206886179,-0.07521635,0.12345392,-2.7394478,0.0,-0.20147161,-0.05290716,-0.04908322,0.97683203,0.6038461,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
206990279,-0.07243994,0.12339342,-2.7394478,0.0,-0.20139727,-0.053157214,-0.047721162,0.9769013,0.60449404,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
207089729,-0.115814865,-0.08359849,1.9243847,0.0,0.57225,0.0011670232,-0.07129253,0.81697357,0.6481003,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
207193877,-0.15439473,-0.109549776,1.924373,0.0,0.57263386,0.0007575697,-0.09438573,0.8143593,0.5956674,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
207294283,-0.17678097,-0.12187967,1.9243405,0.0,0.5728624,-0.00060584646,-0.10697405,0.81264067,0.5678157,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
207393726,-0.19851387,-0.12254319,1.9242903,0.0,0.57285774,-0.0065620863,-0.11598466,0.81138057,0.5638078,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
207497738,-0.21845737,-0.1248176,1.9242194,0.0,0.5728541,-0.011348459,-0.12470805,0.8100354,0.57680833,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
207598646,-0.22356457,-0.11762451,1.9241287,0.0,0.5726553,-0.01575762,-0.12475548,0.81009483,0.5902629,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
207697815,-0.22894958,-0.10716934,1.9240248,0.0,0.57233053,-0.021578824,-0.12399761,0.8103066,0.59485024,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
207799299,-0.22459197,-0.09921472,1.9239193,0.0,0.57217044,-0.02358915,-0.11999224,0.8109663,0.60034907,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
207901648,-0.22622305,-0.10120696,1.9238136,0.0,0.57225764,-0.02324806,-0.121213086,0.810733,0.60637826,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
208003939,-0.221897,-0.10083497,1.9237193,0.0,0.5723333,-0.02216786,-0.119353384,0.8109858,0.61182874,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
208107985,-0.21760198,-0.124259904,1.9236339,0.0,0.57308114,-0.011367853,-0.12420164,0.80995226,0.60984355,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
208212879,-0.21134004,-0.2371283,1.9235693,0.0,0.57510555,0.036565844,-0.15319268,0.80277556,0.61488324,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
208317341,-0.20108087,-0.33263743,1.9235178,0.0,0.574964,0.078472905,-0.1754193,0.7952902,0.6203303,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
208415499,-0.18733913,-0.40751642,1.9234852,0.0,0.57332397,0.11283652,-0.19038348,0.78887373,0.6329852,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
208519412,-0.18144988,-0.47144428,1.9234694,0.0,0.571344,0.14036356,-0.20531553,0.7821187,0.6480555,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
208623408,-0.16890082,-0.5172094,1.9234699,0.0,0.5687955,0.16234821,-0.21266447,0.77774596,0.6574434,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
208724283,-0.16674124,-0.55247295,1.9234861,0.0,0.5671189,0.1770847,-0.22119954,0.7733614,0.66524166,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
208828146,-0.1654892,-0.57769024,1.9235123,0.0,0.5658145,0.18750633,-0.22737814,0.7700613,0.66811293,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
208928831,-0.16456577,-0.59102374,1.9235475,0.0,0.5650498,0.19308047,-0.23052968,0.7683065,0.6740979,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
209028289,-0.16121607,-0.59184337,1.9235853,0.0,0.56466895,0.19435687,-0.2294545,0.76858634,0.6725511,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
209132281,-0.15832046,-0.592537,1.9236239,0.0,0.56433594,0.19545445,-0.22852032,0.7688309,0.6743178,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
209233008,-0.15098386,-0.59423286,1.9236828,0.0,0.56350124,0.19820383,-0.22613987,0.769443,0.6765605,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
209336735,-0.15154284,-0.5941066,1.9237217,0.0,0.56354845,0.19800058,-0.22631778,0.7694083,0.6789891,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
209440749,-0.1429428,-0.5959911,1.9237579,0.0,0.5625731,0.20117435,-0.22350137,0.77012175,0.67577046,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
209540154,-0.14042987,-0.5965192,1.9237947,0.0,0.56227595,0.20209481,-0.22266936,0.77033865,0.6753055,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
209642355,-0.13537337,-0.5975515,1.9238284,0.0,0.561691,0.20392907,-0.22099073,0.7707654,0.6769089,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
209744989,-0.13011807,-0.59858155,1.9238605,0.0,0.5610804,0.20581634,-0.21923418,0.77120996,0.6750186,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
209844160,-0.12825593,-0.59893614,1.9238871,0.0,0.5608574,0.20648211,-0.2186072,0.77137214,0.67644584,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
209948282,-0.12503937,-0.5995357,1.9239107,0.0,0.56047964,0.20762411,-0.21752287,0.77164674,0.67840296,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
210052002,-0.121392585,-0.60019594,1.923926,0.0,0.56005424,0.20890902,-0.21628909,0.77195543,0.6782689,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
210154436,-0.120967515,-0.6002715,1.9239339,0.0,0.5600022,0.20905887,-0.21614423,0.7719932,0.6798336,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
210253853,-0.12128063,-0.6002159,1.9239341,0.0,0.5600382,0.20894916,-0.21625032,0.7719671,0.67729527,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
210355770,-0.119220145,-0.60057956,1.923925,0.0,0.55980396,0.20966913,-0.21555237,0.772137,0.67731094,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
210458397,-0.12986024,-0.5986309,1.9239112,0.0,0.56103146,0.20591378,-0.21914259,0.7712455,0.6792246,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
210558002,-0.1450696,-0.59553605,1.9238857,0.0,0.5627626,0.2004097,-0.22418727,0.7699833,0.67656034,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
210662108,-0.16272546,-0.5914764,1.9238565,0.0,0.56473005,0.19381589,-0.2299117,0.76854146,0.67864126,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
210764040,-0.17920665,-0.58722043,1.9238201,0.0,0.56652457,0.1874561,-0.23512591,0.7672196,0.67867774,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
210861924,-0.19475569,-0.57462347,1.9237832,0.0,0.56852454,0.1780147,-0.23779547,0.76716614,0.6777665,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
210962597,-0.19344941,-0.529109,1.9237505,0.0,0.5702159,0.1601631,-0.22532284,0.77358335,0.6617776,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
211067526,-0.18911776,-0.48407248,1.9237304,0.0,0.5714004,0.1432895,-0.21167225,0.7798492,0.6502828,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
211167928,-0.1803515,-0.44540104,1.9237238,0.0,0.57191604,0.13019153,-0.19786265,0.7853741,0.64444965,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
211273428,-0.17309283,-0.41368848,1.9237309,0.0,0.5722643,0.119440205,-0.18642211,0.7896167,0.63667464,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
211375947,-0.16681863,-0.3868797,1.923752,0.0,0.5724997,0.110371694,-0.17663708,0.7930079,0.6239008,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
211475445,-0.16364951,-0.37279013,1.9237841,0.0,0.57260567,0.105563596,-0.17152393,0.7947065,0.6129365,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
211579693,-0.15779026,-0.3662796,1.9238305,0.0,0.57240963,0.10460099,-0.16740672,0.79585224,0.5996588,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
211679928,-0.1608843,-0.36755717,1.9238821,0.0,0.5725252,0.10423858,-0.1689854,0.79548293,0.58721143,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
211779466,-0.15795822,-0.36187902,1.9239411,0.0,0.57246137,0.1027746,-0.16625987,0.79629326,0.5763459,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
211883695,-0.1483009,-0.36352557,1.9240301,0.0,0.57188755,0.106213614,-0.16286099,0.7969564,0.5716013,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
211985852,-0.1457326,-0.36220026,1.9240856,0.0,0.5717578,0.10641416,-0.16146989,0.79730576,0.5673292,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
212089653,-0.1436149,-0.3596353,1.9241375,0.0,0.57168114,0.105981834,-0.15991679,0.7977313,0.56486154,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
212188954,-0.146334,-0.35554695,1.9241884,0.0,0.5718911,0.10354756,-0.15987314,0.7979091,0.56365067,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
212290751,-0.13728574,-0.3578688,1.9242293,0.0,0.57134724,0.10708017,-0.15689966,0.7984227,0.56228137,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
212393551,-0.13923909,-0.358165,1.9242672,0.0,0.5714297,0.10664542,-0.15775897,0.79825234,0.5629088,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
212493031,-0.13852075,-0.35867867,1.9242985,0.0,0.5713671,0.107061766,-0.15761213,0.7982706,0.563153,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
212597098,-0.14124294,-0.35471144,1.9243115,0.0,0.5715948,0.10467323,-0.15760483,0.7984257,0.56445205,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
212698935,-0.13530478,-0.36010906,1.9243395,0.0,0.5711439,0.108564526,-0.15672043,0.79840285,0.5636,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
212801449,-0.14209926,-0.3564557,1.924349,0.0,0.57158667,0.10514018,-0.15842527,0.79820776,0.5656736,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
212902658,-0.14554402,-0.3559819,1.9243512,0.0,0.571776,0.103963174,-0.1596693,0.79797846,0.5628414,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
213003232,-0.14542094,-0.36210555,1.9243461,0.0,0.5716395,0.10648578,-0.16130574,0.79741424,0.56063014,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
213102646,-0.15463513,-0.36228332,1.9243356,0.0,0.5721246,0.10392243,-0.16502714,0.7966427,0.5622905,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
