timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy0,delta_xy1,delta_z,vx,vy,vz,z_deriv,delta_vxy0,delta_vxy1,delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid,limit_hagl,basestation,flight_number
161805340,13347301,29.3754284,-89.5490994,117.63418,-317.91333,-44.944317,0.002658458,0.0024949773,0.0,0.037632868,0.0149181485,-0.048637677,0.0013679396,-0.025008326,-0.022564378,0.061152168,0.034821384,-0.21442209,1.4330115,-2.7303762,3.5881357,46.199276,0.048637677,0.19858976,0.14671193,0.12198033,0.048808333,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
161908916,13347301,29.3754284,-89.5490994,117.634895,-317.91174,-44.94055,0.002658458,0.0024949773,0.0,0.036825236,0.015552832,-0.055390086,-0.0016040173,-0.025008326,-0.022564378,0.061152168,0.46742973,0.50852865,-0.19448937,-2.7307062,3.5881357,46.19551,0.055390086,0.19873829,0.14659537,0.12204215,0.04875862,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162008905,13347301,29.3754284,-89.5490994,117.6352,-317.9103,-44.93811,0.002658458,0.0024949773,0.0,0.034188963,0.012854152,-0.06243539,-0.0065337545,-0.025008326,-0.022564378,0.061152168,-0.039185777,0.5889278,-1.2129679,-2.731636,3.5881357,46.19307,0.06243539,0.1990369,0.14693297,0.12214684,0.04877851,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162113077,13347301,29.3754284,-89.5490994,117.63507,-317.90918,-44.937286,0.002658458,0.0024949773,0.0,0.032956716,0.008914208,-0.061537527,-0.0045784707,-0.025008326,-0.022564378,0.061152168,0.09350115,0.030573063,0.9321815,-2.7313108,3.5881357,46.192245,0.061537527,0.19042942,0.14687543,0.11803076,0.048766,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162216984,13347301,29.3754284,-89.5490994,117.634224,-317.9084,-44.93778,0.002658458,0.0024949773,0.0,0.030421104,0.011255045,-0.06859515,-0.011576567,-0.025008326,-0.022564378,0.061152168,-0.3121569,1.2273166,-1.0098565,-2.7310486,3.5881357,46.192738,0.06859515,0.19080105,0.14681794,0.118214905,0.048753325,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162317030,13347301,29.3754284,-89.5490994,117.63361,-317.9076,-44.938232,0.002658458,0.0024949773,0.0,0.03136225,0.007867494,-0.072358035,-0.0147246,-0.025008326,-0.022564378,0.061152168,-0.5560315,-0.42576087,-0.4991183,-2.7308517,3.5881357,46.19319,0.072358035,0.19044948,0.14664547,0.118045114,0.04873243,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162421010,13347301,29.3754284,-89.5490994,117.63272,-317.90628,-44.940056,0.002658458,0.0024949773,0.0,0.033301156,0.0039341794,-0.0707351,-0.013700837,-0.025008326,-0.022564378,0.061152168,0.029446818,-0.9747949,0.14505422,-2.7308464,3.5881357,46.195015,0.0707351,0.19082114,0.14659223,0.118211344,0.048721105,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162520992,13347301,29.3754284,-89.5490994,117.63181,-317.90466,-44.93997,0.002658458,0.0024949773,0.0,0.036848284,0.006202128,-0.068294734,-0.0104228305,-0.025008326,-0.022564378,0.061152168,0.32009774,0.4472289,-0.41451442,-2.7301571,3.5881357,46.194927,0.068294734,0.19116387,0.14653645,0.11838452,0.048708986,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162621093,13347301,29.3754284,-89.5490994,117.63178,-317.90317,-44.942467,0.002658458,0.0024949773,0.0,0.040790606,0.005752444,-0.06905091,-0.012626171,-0.025008326,-0.022564378,0.061152168,-0.23311317,0.82535577,-0.45528504,-2.7301693,3.5881357,46.197426,0.06905091,0.1908376,0.14675891,0.118202806,0.048720326,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162722454,13347301,29.3754284,-89.5490994,117.63204,-317.9016,-44.94402,0.002658458,0.0024949773,0.0,0.042203937,0.00654324,-0.07070903,-0.015105212,-0.025008326,-0.022564378,0.061152168,-0.30143225,1.0365096,-0.2687132,-2.7298205,3.5881357,46.19898,0.07070903,0.1911783,0.14670235,0.11832828,0.048707444,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162826452,13347301,29.3754284,-89.5490994,117.632355,-317.90024,-44.94603,0.002658458,0.0024949773,0.0,0.046046697,0.001982662,-0.06505105,-0.010460617,-0.025008326,-0.022564378,0.061152168,0.15815869,0.014073582,0.50401944,-2.729242,3.5881357,46.20099,0.06505105,0.19168422,0.14668816,0.118580215,0.048730202,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
162926643,13347301,29.3754284,-89.5490994,117.63313,-317.89868,-44.95087,0.002658458,0.0024949773,0.0,0.04848549,-7.208879e-05,-0.06501083,-0.014113335,-0.025008326,-0.022564378,0.061152168,0.004856406,-0.8163773,0.020106548,-2.7292023,3.5881357,46.20583,0.06501083,0.19125594,0.14651535,0.118334,0.048705354,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163026604,13347301,29.3754284,-89.5490994,117.63347,-317.89682,-44.957966,0.002658458,0.0024949773,0.0,0.049281854,0.002913721,-0.06341899,-0.01859771,-0.025008326,-0.022564378,0.061152168,0.64351964,0.24131052,-0.5700841,-2.7290318,3.5881357,46.212925,0.06341899,0.19161507,0.14646193,0.11849033,0.048690572,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163130579,13347301,29.3754284,-89.5490994,117.634224,-317.8952,-44.96301,0.002658458,0.0024949773,0.0,0.048180245,0.0012617593,-0.058219388,-0.017092345,-0.025008326,-0.022564378,0.061152168,0.015909722,0.18265676,0.07144759,-2.7291281,3.5881357,46.217968,0.058219388,0.19194743,0.14680359,0.118607126,0.048708808,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163230459,13347301,29.3754284,-89.5490994,117.6352,-317.89374,-44.968082,0.002658458,0.0024949773,0.0,0.04791056,-0.0020470473,-0.050722998,-0.013285803,-0.025008326,-0.022564378,0.061152168,-0.22063853,-0.012990351,1.0400758,-2.7303245,3.5881357,46.22304,0.050722998,0.1915542,0.14663298,0.11838052,0.048686188,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163334685,13347301,29.3754284,-89.5490994,117.63595,-317.8921,-44.97102,0.002658458,0.0024949773,0.0,0.04933323,-0.0027753336,-0.044737995,-0.009359932,-0.025008326,-0.022564378,0.061152168,0.04248105,0.8312438,-0.36689246,-2.7309113,3.5881357,46.22598,0.044737995,0.19188695,0.1465794,0.118507646,0.048671953,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163434548,13347301,29.3754284,-89.5490994,117.63649,-317.89093,-44.970184,0.002658458,0.0024949773,0.0,0.04687347,-0.005328496,-0.040969197,-0.0046172063,-0.025008326,-0.022564378,0.061152168,-0.43306088,-0.4394704,-1.0465449,-2.7310672,3.5881357,46.225143,0.040969197,0.19218977,0.14652495,0.11860194,0.048657205,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163534553,13347301,29.3754284,-89.5490994,117.63737,-317.89,-44.96568,0.002658458,0.0024949773,0.0,0.047867443,-0.0021537826,-0.035407346,0.0051083458,-0.025008326,-0.022564378,0.061152168,0.03654645,0.89186877,-0.7766267,-2.7312088,3.5881357,46.22064,0.035407346,0.1918248,0.14674623,0.118403114,0.048666615,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163636013,13347301,29.3754284,-89.5490994,117.63801,-317.889,-44.956802,0.002658458,0.0024949773,0.0,0.046146892,-0.009368538,-0.030548055,0.017210322,-0.025008326,-0.022564378,0.061152168,-0.27506563,-1.0877905,0.3189958,-2.7317855,3.5881357,46.21176,0.030548055,0.19218771,0.14669162,0.118543096,0.04865278,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163740170,13347301,29.3754284,-89.5490994,117.63882,-317.88788,-44.94837,0.002658458,0.0024949773,0.0,0.047730204,-0.010389556,-0.036573302,0.017304143,-0.025008326,-0.022564378,0.061152168,-0.73739165,0.11678786,-1.0140334,-2.73239,3.5881357,46.20333,0.036573302,0.19252098,0.14663762,0.11869986,0.048639785,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163840322,13347301,29.3754284,-89.5490994,117.639786,-317.88715,-44.943047,0.002658458,0.0024949773,0.0,0.049431782,-0.009993655,-0.04249816,0.014317885,-0.025008326,-0.022564378,0.061152168,0.19511338,1.0044477,-0.3669678,-2.7327135,3.5881357,46.198006,0.04249816,0.19263402,0.14652458,0.11872596,0.04859319,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
163940212,13347301,29.3754284,-89.5490994,117.6414,-317.88687,-44.942734,0.002658458,0.0024949773,0.0,0.046913825,-0.01333675,-0.050593317,0.005106695,-0.025008326,-0.022564378,0.061152168,-0.91769564,-0.24861847,-0.35443836,-2.733657,3.5881357,46.197693,0.050593317,0.19222926,0.1467461,0.11855133,0.04860707,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164044254,13347301,29.3754284,-89.5490994,117.64268,-317.88638,-44.9448,0.002658458,0.0024949773,0.0,0.045928042,-0.017483186,-0.054385114,-0.0016208844,-0.025008326,-0.022564378,0.061152168,-0.16627967,-0.52291393,-0.26859927,-2.7339206,3.5881357,46.19976,0.054385114,0.19261481,0.14669283,0.11876081,0.048598256,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164144267,13347301,29.3754284,-89.5490994,117.643745,-317.88614,-44.95084,0.002658458,0.0024949773,0.0,0.046616897,-0.016770758,-0.056571297,-0.010052438,-0.025008326,-0.022564378,0.061152168,0.43822366,0.12333614,-0.14017037,-2.7339318,3.5881357,46.2058,0.056571297,0.19297175,0.14663808,0.11897155,0.048588824,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164248180,13347301,29.3754284,-89.5490994,117.644684,-317.88614,-44.957394,0.002658458,0.0024949773,0.0,0.04331658,-0.01731848,-0.05517139,-0.014355364,-0.025008326,-0.022564378,0.061152168,-0.30393377,-0.5396731,1.2841083,-2.7335517,3.5881357,46.212353,0.05517139,0.1933586,0.14658429,0.11915635,0.048579168,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164352195,13347301,29.3754284,-89.5490994,117.645744,-317.88635,-44.962994,0.002658458,0.0024949773,0.0,0.042534657,-0.016038928,-0.056030173,-0.019430282,-0.025008326,-0.022564378,0.061152168,-0.3423475,-0.013308224,-0.6210832,-2.733538,3.5881357,46.217953,0.056030173,0.19372027,0.14652938,0.11933096,0.04856963,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164452066,13347301,29.3754284,-89.5490994,117.647194,-317.88663,-44.96878,0.002658458,0.0024949773,0.0,0.042765476,-0.015009527,-0.05379363,-0.021159798,-0.025008326,-0.022564378,0.061152168,-0.15663786,0.4911954,-1.1300321,-2.732985,3.5881357,46.22374,0.05379363,0.1933367,0.14674823,0.11911608,0.04858072,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164556031,13347301,29.3754284,-89.5490994,117.648994,-317.88678,-44.972202,0.002658458,0.0024949773,0.0,0.044711284,-0.01750828,-0.04514743,-0.01415894,-0.025008326,-0.022564378,0.061152168,0.4806007,-1.3286661,0.5860317,-2.7328482,3.5881357,46.22716,0.04514743,0.19369392,0.14668825,0.119261496,0.048568822,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164657665,13347301,29.3754284,-89.5490994,117.651024,-317.88666,-44.970528,0.002658458,0.0024949773,0.0,0.046359606,-0.01569918,-0.03615692,-0.0025285203,-0.025008326,-0.022564378,0.061152168,0.10045577,-0.45090452,0.38462192,-2.732807,3.5881357,46.225487,0.03615692,0.19402422,0.14663076,0.119393855,0.048558082,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164761678,13347301,29.3754284,-89.5490994,117.65339,-317.88623,-44.968098,0.002658458,0.0024949773,0.0,0.045472737,-0.009631308,-0.035399895,0.00076069275,-0.025008326,-0.022564378,0.061152168,-0.2269576,0.6586021,-0.31564566,-2.7325127,3.5881357,46.223057,0.035399895,0.19452314,0.14661175,0.11960597,0.04858194,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164861737,13347301,29.3754284,-89.5490994,117.656395,-317.88498,-44.964027,0.002658458,0.0024949773,0.0,0.043798693,-0.008565446,-0.033065975,0.0068149557,-0.025008326,-0.022564378,0.061152168,-0.42687944,0.13426557,0.27603745,-2.731502,3.5881357,46.218987,0.033065975,0.19424279,0.14644127,0.11947824,0.048559684,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
164961853,13347301,29.3754284,-89.5490994,117.65947,-317.88324,-44.957783,0.002658458,0.0024949773,0.0,0.04680476,-0.009960597,-0.033350848,0.011568081,-0.025008326,-0.022564378,0.061152168,0.12813708,-0.18155129,0.67432266,-2.7314315,3.5881357,46.21274,0.033350848,0.19452618,0.14678153,0.11958099,0.048579,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165065805,13347301,29.3754284,-89.5490994,117.66243,-317.88156,-44.953,0.002658458,0.0024949773,0.0,0.049186304,-0.010024727,-0.038204312,0.010083217,-0.025008326,-0.022564378,0.061152168,0.93446434,0.3335059,-0.638579,-2.7310617,3.5881357,46.20796,0.038204312,0.19478525,0.14672753,0.119692326,0.04856648,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165165701,13347301,29.3754284,-89.5490994,117.66512,-317.88007,-44.949074,0.002658458,0.0024949773,0.0,0.045552474,-0.009507888,-0.042291127,0.008610901,-0.025008326,-0.022564378,0.061152168,-0.2567172,-0.19147961,-1.5249671,-2.730521,3.5881357,46.204033,0.042291127,0.19442561,0.14655644,0.11953201,0.048545357,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165269699,13347301,29.3754284,-89.5490994,117.66777,-317.8784,-44.945526,0.002658458,0.0024949773,0.0,0.04231806,-0.012395544,-0.041332886,0.011496595,-0.025008326,-0.022564378,0.061152168,-0.4175426,-1.117,0.39212582,-2.7302055,3.5881357,46.200485,0.041332886,0.19474782,0.14650364,0.119674236,0.04853326,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165369708,13347301,29.3754284,-89.5490994,117.670105,-317.87692,-44.939964,0.002658458,0.0024949773,0.0,0.041717093,-0.011880558,-0.045605794,0.011161867,-0.025008326,-0.022564378,0.061152168,0.73037386,-0.008212062,0.63620144,-2.7297928,3.5881357,46.194923,0.045605794,0.19510615,0.14645065,0.11986957,0.048522115,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165469693,13347301,29.3754284,-89.5490994,117.67236,-317.87592,-44.935955,0.002658458,0.0024949773,0.0,0.036652412,-0.012115142,-0.05170666,0.008043404,-0.025008326,-0.022564378,0.061152168,-0.6084106,0.17232469,-0.46569765,-2.7295024,3.5881357,46.190914,0.05170666,0.19477369,0.1466734,0.119724505,0.048533045,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165571343,13347301,29.3754284,-89.5490994,117.674286,-317.87482,-44.931526,0.002658458,0.0024949773,0.0,0.033521518,-0.014489515,-0.060688466,0.0021718233,-0.025008326,-0.022564378,0.061152168,-0.27568752,0.28947592,-1.1448692,-2.7298028,3.5881357,46.186485,0.060688466,0.19512855,0.14662272,0.11991644,0.04852257,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165675322,13347301,29.3754284,-89.5490994,117.67587,-317.87387,-44.927032,0.002658458,0.0024949773,0.0,0.03208697,-0.01720218,-0.062211014,0.0042015314,-0.025008326,-0.022564378,0.061152168,-0.016852815,-0.05720457,0.47199267,-2.730002,3.5881357,46.18199,0.062211014,0.19551416,0.1465717,0.12011872,0.048512015,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165775222,13347301,29.3754284,-89.5490994,117.67765,-317.8731,-44.925293,0.002658458,0.0024949773,0.0,0.031459793,-0.019286688,-0.06738714,-0.00016891558,-0.025008326,-0.022564378,0.061152168,0.12801108,-0.2824865,0.38113716,-2.7299404,3.5881357,46.180252,0.06738714,0.19571334,0.14646548,0.12023668,0.04846912,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165875319,13347301,29.3754284,-89.5490994,117.679276,-317.87256,-44.927086,0.002658458,0.0024949773,0.0,0.028463356,-0.017819172,-0.074766874,-0.009047684,-0.025008326,-0.022564378,0.061152168,-0.06226633,0.4451716,-0.88754946,-2.7304134,3.5881357,46.182045,0.074766874,0.19533838,0.14629929,0.12006588,0.048453137,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
165979342,13347301,29.3754284,-89.5490994,117.680664,-317.87225,-44.92938,0.002658458,0.0024949773,0.0,0.026168497,-0.018850558,-0.0777203,-0.013763245,-0.025008326,-0.022564378,0.061152168,0.009443045,-0.88672113,-0.36899477,-2.7300391,3.5881357,46.184338,0.0777203,0.1955941,0.14624989,0.12016451,0.04844606,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166079356,13347301,29.3754284,-89.5490994,117.68186,-317.87234,-44.93407,0.002658458,0.0024949773,0.0,0.026271034,-0.021570435,-0.074677505,-0.014514109,-0.025008326,-0.022564378,0.061152168,0.20444593,-0.6550909,1.1017152,-2.7298653,3.5881357,46.18903,0.074677505,0.19588569,0.14659135,0.12028693,0.04847039,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166183333,13347301,29.3754284,-89.5490994,117.68325,-317.87268,-44.93829,0.002658458,0.0024949773,0.0,0.023659898,-0.019819304,-0.07563147,-0.018147178,-0.025008326,-0.022564378,0.061152168,-0.005913511,0.5285263,-0.076084904,-2.7298045,3.5881357,46.19325,0.07563147,0.19626951,0.14654097,0.12047792,0.048462532,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166283290,13347301,29.3754284,-89.5490994,117.68476,-317.87335,-44.941605,0.002658458,0.0024949773,0.0,0.022328004,-0.020589974,-0.074016586,-0.018128624,-0.025008326,-0.022564378,0.061152168,-0.26416668,0.83282375,-0.5792659,-2.7301917,3.5881357,46.196564,0.074016586,0.19590345,0.14637107,0.120300315,0.048444472,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166383442,13347301,29.3754284,-89.5490994,117.68593,-317.87396,-44.945877,0.002658458,0.0024949773,0.0,0.01745574,-0.022584531,-0.06928597,-0.016683633,-0.025008326,-0.022564378,0.061152168,-1.1520275,0.13708714,-0.38921037,-2.7305021,3.5881357,46.200836,0.06928597,0.19628884,0.14632085,0.12045479,0.048436552,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166487593,13347301,29.3754284,-89.5490994,117.68725,-317.8749,-44.948368,0.002658458,0.0024949773,0.0,0.018245287,-0.026086776,-0.06156601,-0.010274011,-0.025008326,-0.022564378,0.061152168,-0.13469194,-0.90797204,0.13749278,-2.7306528,3.5881357,46.203327,0.06156601,0.19663742,0.14666146,0.12060389,0.048459295,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166588836,13347301,29.3754284,-89.5490994,117.68827,-317.8758,-44.94875,0.002658458,0.0024949773,0.0,0.017466778,-0.020574175,-0.059891548,-0.00793927,-0.025008326,-0.022564378,0.061152168,0.44510645,0.42028382,-0.76307076,-2.7301788,3.5881357,46.20371,0.059891548,0.19629736,0.14649133,0.120420374,0.04844075,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166688916,13347301,29.3754284,-89.5490994,117.68887,-317.87646,-44.946423,0.002658458,0.0024949773,0.0,0.014786542,-0.02071724,-0.05492357,-0.0007054757,-0.025008326,-0.022564378,0.061152168,0.09236363,0.62824154,-0.48723277,-2.7308362,3.5881357,46.20138,0.05492357,0.196777,0.14645611,0.1206447,0.04844802,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166789033,13347301,29.3754284,-89.5490994,117.689255,-317.87744,-44.943966,0.002658458,0.0024949773,0.0,0.012664203,-0.0191172,-0.055923562,0.00054794946,-0.025008326,-0.022564378,0.061152168,0.24421586,0.6626337,-0.43352923,-2.7306771,3.5881357,46.198925,0.055923562,0.19649148,0.14669774,0.12050107,0.04847545,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166892958,13347301,29.3754284,-89.5490994,117.68973,-317.87817,-44.945236,0.002658458,0.0024949773,0.0,0.013773376,-0.020468768,-0.05204961,0.0025761616,-0.025008326,-0.022564378,0.061152168,0.0794993,-0.23371613,0.8797767,-2.7310102,3.5881357,46.200195,0.05204961,0.19682491,0.14664346,0.12061532,0.048462696,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
166992971,13347301,29.3754284,-89.5490994,117.69023,-317.87885,-44.94786,0.002658458,0.0024949773,0.0,0.011903793,-0.021821992,-0.054548368,-0.0027723068,-0.025008326,-0.022564378,0.061152168,-0.22269145,-0.39589217,-0.17296547,-2.7318726,3.5881357,46.20282,0.054548368,0.19713092,0.14658798,0.12075645,0.04845028,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167096970,13347301,29.3754284,-89.5490994,117.69092,-317.87964,-44.949146,0.002658458,0.0024949773,0.0,0.01140065,-0.01979041,-0.05661894,-0.005936033,-0.025008326,-0.022564378,0.061152168,-0.12278796,-0.38289648,-0.17453675,-2.731436,3.5881357,46.204105,0.05661894,0.19752876,0.14653324,0.12094289,0.04843831,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167200815,13347301,29.3754284,-89.5490994,117.69186,-317.88,-44.951996,0.002658458,0.0024949773,0.0,0.012803961,-0.021884445,-0.051503744,-0.0034202975,-0.025008326,-0.022564378,0.061152168,0.11644766,-0.46802804,0.25473574,-2.7316918,3.5881357,46.206955,0.051503744,0.19789591,0.14647728,0.12110904,0.04842614,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167301133,13347301,29.3754284,-89.5490994,117.69292,-317.8806,-44.95785,0.002658458,0.0024949773,0.0,0.012341213,-0.018073909,-0.049448006,-0.006606914,-0.025008326,-0.022564378,0.061152168,-0.16293857,0.42786592,-0.122743435,-2.7309976,3.5881357,46.21281,0.049448006,0.19756605,0.14669913,0.12095314,0.048437748,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167405079,13347301,29.3754284,-89.5490994,117.694626,-317.8809,-44.96014,0.002658458,0.0024949773,0.0,0.013319504,-0.01337775,-0.045475796,-0.0043294397,-0.025008326,-0.022564378,0.061152168,-0.34394073,-0.11484432,0.0415903,-2.730708,3.5881357,46.2151,0.045475796,0.19792998,0.14664234,0.12110287,0.048425794,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167506478,13347301,29.3754284,-89.5490994,117.69633,-317.88132,-44.959938,0.002658458,0.0024949773,0.0,0.013251401,-0.01609448,-0.042066824,-0.00049720955,-0.025008326,-0.022564378,0.061152168,0.09029891,-1.0759084,0.9468431,-2.7311234,3.5881357,46.214897,0.042066824,0.1894767,0.14658739,0.11706719,0.048414677,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167610457,13347301,29.3754284,-89.5490994,117.69794,-317.88193,-44.962486,0.002658458,0.0024949773,0.0,0.015361341,-0.01184953,-0.045516875,-0.0061188876,-0.025008326,-0.022564378,0.061152168,-0.33484888,0.40840787,-0.95493543,-2.7308064,3.5881357,46.217445,0.045516875,0.18984567,0.14653118,0.11723829,0.0484033,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167714552,13347301,29.3754284,-89.5490994,117.69982,-317.88226,-44.96456,0.002658458,0.0024949773,0.0,0.012814474,-0.011806311,-0.038457327,-0.0008402123,-0.025008326,-0.022564378,0.061152168,-0.38318533,-0.52663904,0.5369325,-2.7308078,3.5881357,46.21952,0.038457327,0.19031344,0.14690417,0.11747338,0.048455715,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
167814530,13347301,29.3754284,-89.5490994,117.70166,-317.88226,-44.96409,0.002658458,0.0024949773,0.0,0.0135902,-0.011615021,-0.034602784,0.0037200067,-0.025008326,-0.022564378,0.061152168,-0.10285035,-0.87231356,0.74831295,-2.729815,3.5881357,46.219048,0.034602784,0.18998143,0.14672619,0.11729002,0.048431426,0.0,1,1,1,1,2,0,2,2,1,1,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
