timestamp,lat,lon,alt,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning,basestation,flight_number
96385698,29.37542683073944,-89.54908809079835,56.366405,-0.0,0.025727304,0.02725204,-1.9908599,-1.5750049,0.5582878,1.073213,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
96485920,29.37542683906852,-89.54908807703916,56.562798,-0.0,0.02742861,0.026931494,-1.9908934,-1.575518,0.5584601,1.0731925,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
96589615,29.375426849043244,-89.5490880612316,56.771313,-0.0,0.023437316,0.02908806,-1.9921803,-1.5758289,0.55847925,1.0731589,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
96693696,29.375426859978404,-89.54908804825362,56.977417,-0.0,0.02305733,0.026809694,-1.9901217,-1.5765228,0.5586116,1.0731939,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
96793735,29.3754268706962,-89.54908803826395,57.171566,-0.0,0.023193441,0.02796812,-1.9877058,-1.5766567,0.5584774,1.0732121,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
96893777,29.375426880394325,-89.54908802740202,57.360386,-0.0,0.022772979,0.025504094,-1.985177,-1.5768497,0.55858886,1.0731883,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
96997704,29.375426891817817,-89.54908801783309,57.55504,-0.0,0.022286072,0.0256212,-1.985649,-1.5769771,0.558691,1.0732228,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
97097782,29.375426902002,-89.5490880094415,57.744087,-0.0,0.022089934,0.024897348,-1.9861151,-1.5769268,0.5585503,1.0732414,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
97201641,29.375426911156573,-89.54908800724672,57.94057,-0.0,0.02071773,0.021543177,-1.9881009,-1.5767573,0.558696,1.0732168,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
97301778,29.375426922295564,-89.5490880079123,58.133034,-0.0,0.021227019,0.02009346,-1.9872932,-1.5763001,0.5558001,1.0732511,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
97403225,29.375426936903526,-89.54908800745586,58.330048,-0.0,0.020982888,0.017533258,-1.9866693,-1.5762447,0.55874115,1.0732098,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
97503404,29.37542695081316,-89.54908800589222,58.520325,-0.0,0.020437732,0.018972717,-1.9840529,-1.5761379,0.5558602,1.0732492,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
97607399,29.375426963999416,-89.54908800344276,58.714935,-0.0,0.02191038,0.018987155,-1.9796873,-1.5766929,0.5559758,1.0732237,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
97711434,29.375426979000554,-89.54908800204767,58.914246,-0.0,0.020950034,0.02019049,-1.9818296,-1.5766964,0.5561024,1.0732573,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
97811475,29.3754269926608,-89.5490879970356,59.10626,-0.0,0.018722815,0.021549057,-1.9832892,-1.5769626,0.5590755,1.0732163,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
97915278,29.37542700315936,-89.54908799066534,59.30356,-0.0,0.015141999,0.023393666,-1.9828044,-1.5766072,0.5591833,1.0731921,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
98015278,29.375427013012136,-89.54908798489174,59.489853,-0.0,0.01226173,0.02289672,-1.9837692,-1.5767841,0.5561763,1.073227,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
98115285,29.37542702031068,-89.54908797520717,59.680748,-0.0,0.011666438,0.024097309,-1.9843761,-1.5771568,0.5560497,1.073187,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
98219455,29.375427025338443,-89.54908796780349,59.87945,-0.0,0.01173753,0.026126951,-1.9804193,-1.5768731,0.55618894,1.0731637,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
98320989,29.37542703038832,-89.54908796036044,60.071724,-0.0,0.010751461,0.02496276,-1.9795849,-1.5766765,0.5563184,1.0731993,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
98420979,29.37542703599956,-89.54908795237361,60.26267,-0.0,0.012253605,0.024138207,-1.9800684,-1.5766066,0.55620044,1.0731599,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
98525053,29.375427041699776,-89.54908794368309,60.462883,-0.0,0.01110976,0.02506924,-1.9839709,-1.5766983,0.5563732,1.0732008,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
98625035,29.37542704525813,-89.54908793571103,60.655468,-0.0,0.0104072485,0.023686612,-1.9847163,-1.5762379,0.5564889,1.0731778,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
98724942,29.37542704860193,-89.54908792569674,60.849277,-0.0,0.009684829,0.022828279,-1.9853933,-1.5759921,0.55637556,1.0731966,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
98828923,29.37542705174914,-89.5490879169004,61.0537,-0.0,0.01131711,0.020903036,-1.9838043,-1.5763158,0.55649143,1.0732311,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
98928977,29.375427050964383,-89.54908790998513,61.24937,-0.0,0.011007344,0.021041997,-1.9832724,-1.5761225,0.55659837,1.0732651,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
99029061,29.37542704909133,-89.54908790583917,61.443783,-0.0,0.008440926,0.017550351,-1.9829141,-1.5759449,0.55645686,1.0732232,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
99133003,29.37542704786621,-89.54908790470735,61.644093,-0.0,0.009176663,0.02070215,-1.9623586,-1.5757099,0.5565846,1.0732567,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
99232859,29.37542704429072,-89.54908790339712,61.829277,-0.0,0.006538914,0.018833986,-1.9005114,-1.5753431,0.55670327,1.073231,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
99333718,29.3754270393329,-89.54908789826573,62.004993,-0.0,0.0058765104,0.01793212,-1.817634,-1.5744375,0.5565711,1.0732478,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
99438639,29.37542703363281,-89.54908789343696,62.178017,-0.0,0.006205415,0.016960895,-1.7204894,-1.5738055,0.55668765,1.0732803,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
99538581,29.37542702827833,-89.54908788924057,62.332024,-0.0,0.0091956165,0.018764416,-1.6250008,-1.5729182,0.5568572,1.0732589,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
99638504,29.37542702533495,-89.54908788487194,62.47643,-0.0,0.012098634,0.018609427,-1.5248034,-1.5714751,0.55674237,1.0732754,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
99742487,29.375427023501704,-89.5490878783405,62.61652,-0.0,0.013154464,0.01905252,-1.428799,-1.5698638,0.5568549,1.0732496,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
99842472,29.37542702548625,-89.54908787049146,62.74311,-0.0,0.01451691,0.01908618,-1.3396547,-1.5689306,0.55697453,1.0732243,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
99942534,29.375427032348465,-89.54908786269655,62.86741,-0.0,0.018578958,0.017130084,-1.2513044,-1.568235,0.55682313,1.0732417,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
100046918,29.37542704137641,-89.54908785524859,62.986313,-0.0,0.01996794,0.015651047,-1.1658362,-1.5680046,0.5569403,1.0732161,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
100146497,29.375427052917296,-89.54908784977641,63.09332,-0.0,0.018888153,0.012993518,-1.0884578,-1.5682024,0.5570474,1.0732497,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
100250481,29.37542707209845,-89.54908784254619,63.19723,-0.0,0.019887894,0.010562994,-1.0117377,-1.5681988,0.5571453,1.0732245,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
100352180,29.37542709303071,-89.54908783566907,63.291607,-0.0,0.022878451,0.0069813007,-0.9386472,-1.5679666,0.5572543,1.0731999,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
100456582,29.375427113594988,-89.54908783859584,63.378235,-0.0,0.020025361,-0.014194282,-0.9359725,-1.5454448,0.55730164,1.0732259,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
100560078,29.3754271333867,-89.54908786081549,63.46952,-0.0,0.022696957,-0.02972592,-0.95198387,-1.4943016,0.5574008,1.0732014,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
100660319,29.375427156017,-89.54908789320197,63.554375,-0.0,0.025553383,-0.043460358,-0.91177315,-1.439937,0.5572679,1.0732197,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
100764137,29.37542717458507,-89.54908794771093,63.632706,-0.0,0.02613064,-0.067301825,-0.83292425,-1.3841048,0.5573926,1.0732536,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
100864068,29.375427194880665,-89.54908803701028,63.694153,-0.0,0.04960206,-0.121411085,-0.74040776,-1.3347219,0.5575101,1.0732284,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
100968170,29.37542724516073,-89.54908820781779,63.749138,-0.0,0.08418953,-0.21093385,-0.6420566,-1.2903078,0.55762035,1.0732615,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
101072332,29.375427339027667,-89.54908849072743,63.797195,-0.0,0.1413067,-0.3362457,-0.5626285,-1.2536236,0.5577442,1.0732355,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
101176108,29.375427493737632,-89.54908894226088,63.843605,-0.0,0.22226812,-0.5215345,-0.50779724,-1.2233118,0.55786294,1.0732684,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
101277697,29.375427730682244,-89.5490896208479,63.892036,-0.0,0.32222337,-0.7661271,-0.46763995,-1.1990987,0.5577506,1.0732268,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
101377808,29.375428065221808,-89.54909056609966,63.93903,-0.0,0.44323936,-1.0567968,-0.43372807,-1.1808634,0.55788356,1.0732601,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
101481816,29.375428534357265,-89.54909189330222,63.98498,-0.0,0.57598835,-1.4009658,-0.3961175,-1.1669588,0.55809057,1.0732977,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
101581706,29.375429114598163,-89.54909353794713,64.02621,-0.0,0.7163692,-1.7669796,-0.34839922,-1.1595601,0.5579941,1.0733132,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
101681710,29.375429837759857,-89.54909557098972,64.067955,-0.0,0.8702841,-2.1487913,-0.30418795,-1.1573049,0.5581833,1.0732847,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
101785709,29.375430738496057,-89.54909811753087,64.1036,-0.0,1.0304803,-2.5653732,-0.2538235,-1.1581838,0.55838615,1.0733155,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
101885618,29.375431758838246,-89.54910101186806,64.12913,-0.0,1.1915147,-2.9868696,-0.20445675,-1.1623768,0.55837995,1.0733297,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
101989884,29.3754329828853,-89.5491044733209,64.150536,-0.0,1.3637608,-3.4331548,-0.16556618,-1.168214,0.55860907,1.0733004,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
102089777,29.37543432374901,-89.5491082468069,64.1685,-0.0,1.5316226,-3.8705075,-0.13551845,-1.1743717,0.55888015,1.0733309,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
102189782,29.375435829448385,-89.54911248135946,64.184746,-0.0,1.7037958,-4.3118944,-0.11107892,-1.180059,0.55892867,1.0732853,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
102291436,29.37543754363769,-89.5491172590272,64.201164,-0.0,1.8799828,-4.762784,-0.08948486,-1.1848687,0.55927414,1.0733157,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
102395383,29.37543947783474,-89.54912262821456,64.21626,-0.0,2.0637283,-5.222985,-0.07422458,-1.1890653,0.55969137,1.0732915,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
102495341,29.375441519662463,-89.5491282635361,64.232376,-0.0,2.2420607,-5.658397,-0.06330369,-1.1928296,0.55979246,1.0733058,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
102599446,29.37544383829844,-89.54913459896477,64.24586,-0.0,2.4278889,-6.1070623,-0.04437944,-1.1958867,0.56019884,1.0733364,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
102703402,29.37544635176535,-89.54914141801734,64.25202,-0.0,2.613906,-6.5504255,-0.021641236,-1.1982952,0.5570285,1.073307,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
102803240,29.37544895018306,-89.54914843302303,64.25619,-0.0,2.7848969,-6.977383,-0.0010626838,-1.2007173,0.55737716,1.073338,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
102903587,29.37545169529652,-89.54915587469681,64.25928,-0.0,2.9503174,-7.3953114,0.013661393,-1.2022665,0.5611758,1.0732929,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
103007302,29.375454708093454,-89.5491640356331,64.26341,-0.0,3.1166952,-7.827339,0.02959774,-1.2030311,0.5615488,1.073324,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
103107373,29.37545775943737,-89.54917228954776,64.27035,-0.0,3.2691145,-8.237529,0.03879133,-1.203681,0.5580312,1.0732956,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
103207360,29.37546093082289,-89.54918096797527,64.27824,-0.0,3.4101944,-8.64043,0.0535663,-1.2042476,0.5619671,1.0733112,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
103312973,29.375464430999745,-89.54919054241411,64.28653,-0.0,3.5389845,-9.024734,0.0806931,-1.2033865,0.5586486,1.0732992,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
103417111,29.375467974388933,-89.54920035778709,64.29907,-0.0,3.6510463,-9.364099,0.116393924,-1.2021065,0.5588473,1.0733227,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
103516916,29.37547145091428,-89.54921012141116,64.30785,-0.0,3.7315943,-9.654532,0.14729944,-1.2004564,0.5587996,1.0733383,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
103620937,29.3754751513433,-89.54922054578235,64.31053,-0.0,3.805739,-9.906003,0.16105296,-1.1990073,0.55909413,1.0733099,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
103720872,29.37547876631014,-89.54923081323251,64.31912,-0.0,3.8576095,-10.110507,0.15281297,-1.1982105,0.55932933,1.0733413,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
103820874,29.375482395363083,-89.54924125207292,64.327484,-0.0,3.8879867,-10.273052,0.12896663,-1.1973852,0.55921876,1.0733559,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
103925435,29.375486191452453,-89.5492522214502,64.33663,-0.0,3.910526,-10.3975935,0.09629693,-1.1951149,0.5593967,1.0733263,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
104025043,29.375489838591548,-89.54926284401378,64.35291,-0.0,3.921213,-10.488636,0.077062204,-1.193355,0.5595482,1.0733569,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
104124983,29.37549346987588,-89.54927352947867,64.36538,-0.0,3.9232953,-10.552182,0.06836712,-1.1904228,0.55941945,1.0733706,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
104226595,29.37549716123809,-89.5492844610745,64.37612,-0.0,3.9267433,-10.600753,0.06871289,-1.1881542,0.55957395,1.0734001,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
104330531,29.375500918089884,-89.54929569795215,64.38493,-0.0,3.926795,-10.639143,0.07447105,-1.1849697,0.5597285,1.0734293,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
104430562,29.37550451775798,-89.54930655705283,64.39751,-0.0,3.9204617,-10.67104,0.08056546,-1.183054,0.55962956,1.0733867,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
104534514,29.375508259710195,-89.54931789839561,64.408806,-0.0,3.9300308,-10.695082,0.08826992,-1.1807711,0.5597754,1.0734153,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
104634467,29.37551185384444,-89.54932884526932,64.42248,-0.0,3.9397466,-10.719625,0.09803849,-1.1783676,0.55989176,1.0733832,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
104734532,29.37551544016444,-89.54933982306751,64.428566,-0.0,3.9459534,-10.724217,0.10738764,-1.17793,0.5596822,1.0733957,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
104838477,29.37551917249932,-89.54935125025514,64.43006,-0.0,3.9577546,-10.738299,0.12829325,-1.1775699,0.5597764,1.0734247,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
104938549,29.3755227619565,-89.54936224362505,64.42973,-0.0,3.9685118,-10.747084,0.13495378,-1.177159,0.55982107,1.073393,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
105042633,29.375526484880936,-89.54937366494845,64.42379,-0.0,3.9877796,-10.747725,0.1410631,-1.1770728,0.5598732,1.0734222,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
105146519,29.37553021741875,-89.54938509633126,64.42348,-0.0,4.004352,-10.750929,0.14777164,-1.176352,0.5599581,1.0733904,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
105248265,29.37553387612018,-89.54939628890702,64.42205,-0.0,4.020858,-10.753568,0.15187405,-1.1770526,0.56002367,1.073419,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
105356193,29.37553778061574,-89.54940821430431,64.41741,-0.0,4.039373,-10.7542,0.15234452,-1.177197,0.56001043,1.0733783,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
105456175,29.37554140942608,-89.54941928629674,64.410324,-0.0,4.062557,-10.755562,0.15097657,-1.1767163,0.56010085,1.073407,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
105560171,29.37554519893408,-89.54943082484344,64.40328,-0.0,4.083736,-10.75934,0.14739485,-1.1753218,0.5601742,1.0733752,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
105664224,29.37554900007953,-89.54944236352883,64.3995,-0.0,4.1038127,-10.761366,0.14172117,-1.1759326,0.56023115,1.073344,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
105764253,29.375552667618905,-89.5494534630619,64.401024,-0.0,4.129355,-10.756,0.14090171,-1.1760795,0.5600146,1.0733575,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
105868129,29.375556489835105,-89.54946500450484,64.40406,-0.0,4.145557,-10.756702,0.14026749,-1.1762614,0.56007266,1.0733871,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
105968214,29.37556016878812,-89.54947607959191,64.40646,-0.0,4.1700845,-10.750751,0.13317025,-1.1766323,0.56011933,1.0733565,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
106068060,29.3755638642416,-89.5494871497588,64.4049,-0.0,4.188537,-10.750113,0.14531921,-1.1770245,0.5598978,1.0733699,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
106168855,29.375567592259248,-89.54949831031614,64.40232,-0.0,4.200645,-10.7488,0.15038535,-1.177016,0.5599745,1.0733389,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
106273760,29.37557148939656,-89.54950991931867,64.39592,-0.0,4.2212086,-10.752048,0.15032633,-1.1768993,0.5600415,1.0733683,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
106377768,29.37557536411388,-89.54952145033349,64.3866,-0.0,4.2365646,-10.749572,0.14923815,-1.1768878,0.5601483,1.0734007,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
106481622,29.375579240288182,-89.54953299469503,64.38016,-0.0,4.2498307,-10.758898,0.14914405,-1.1769145,0.56026685,1.0733719,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
106585680,29.37558311146995,-89.54954452661705,64.37232,-0.0,4.250533,-10.759164,0.145975,-1.176246,0.5603216,1.0734,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
106689685,29.375586973731103,-89.54955604854038,64.36481,-0.0,4.252907,-10.755814,0.13973449,-1.175559,0.5603934,1.073428,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
106793793,29.37559083396716,-89.54956757703907,64.36587,-0.0,4.26658,-10.760051,0.124565385,-1.1758507,0.56048113,1.0733954,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
106893793,29.37559454869324,-89.54957866233015,64.363945,-0.0,4.267827,-10.767576,0.12592258,-1.1763024,0.56027555,1.0734074,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
106997667,29.37559840824127,-89.54959017583126,64.361496,-0.0,4.272383,-10.757331,0.12583686,-1.1769674,0.56034505,1.0734357,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
107097712,29.375602111901784,-89.54960122836951,64.36015,-0.0,4.285071,-10.763328,0.11864098,-1.1771423,0.56040716,1.0734637,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
107199306,29.37560588453376,-89.54961244527142,64.359566,-0.0,4.2874336,-10.762439,0.11867691,-1.1772425,0.5602016,1.0734749,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
107299472,29.37560960275541,-89.54962352084182,64.363174,-0.0,4.3007812,-10.761128,0.12292058,-1.1772531,0.5603161,1.0734404,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
107403267,29.375613492729272,-89.54963506044764,64.36821,-0.0,4.3081493,-10.76771,0.12474838,-1.1766471,0.5604775,1.0734729,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
107503733,29.37561722870253,-89.54964615318436,64.3691,-0.0,4.311152,-10.766136,0.13040675,-1.1762686,0.5602829,1.0734831,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
107603395,29.375620957642155,-89.54965723033202,64.36763,-0.0,4.31884,-10.775427,0.13594435,-1.1761711,0.5570036,1.0734478,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
107707347,29.37562485644696,-89.54966877962504,64.36536,-0.0,4.3277235,-10.770238,0.13729343,-1.1756204,0.5604757,1.0734752,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
107807746,29.37562861145748,-89.54967987634053,64.36647,-0.0,4.3333435,-10.777685,0.1413029,-1.1758422,0.5602742,1.0734248,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
107911298,29.375632516332622,-89.54969141299814,64.36376,-0.0,4.3383303,-10.778599,0.14369825,-1.1757011,0.5603687,1.0734522,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
108015495,29.37563642552937,-89.54970295209749,64.35713,-0.0,4.3392944,-10.779179,0.14326738,-1.1766958,0.55708206,1.0734177,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
108115311,29.37564018256116,-89.54971404554794,64.34439,-0.0,4.3567324,-10.788497,0.14269257,-1.1773125,0.5571838,1.0734454,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
108220111,29.37564414676577,-89.54972569078623,64.32799,-0.0,4.3482275,-10.781765,0.13585208,-1.1772026,0.5572747,1.0734121,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
108324148,29.375648082443977,-89.54973725496596,64.31147,-0.0,4.356026,-10.784252,0.12772684,-1.1776019,0.5574011,1.0734427,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
108424033,29.375651880880625,-89.5497483723945,64.30325,-0.0,4.3680716,-10.792467,0.110949375,-1.1775229,0.55723536,1.0734543,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
108528145,29.3756558318575,-89.54975994397734,64.29948,-0.0,4.363514,-10.792387,0.09449136,-1.1776292,0.55733585,1.073421,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
108628210,29.37565962924584,-89.54977107656435,64.30388,-0.0,4.367191,-10.789624,0.08447387,-1.1768832,0.55742544,1.0734494,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
108728539,29.375663440801773,-89.54978221324659,64.30808,-0.0,4.3679414,-10.799693,0.089382604,-1.1775556,0.55727446,1.0734003,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
108832171,29.375667405412432,-89.54979380219355,64.310936,-0.0,4.3671775,-10.795131,0.08843387,-1.1789632,0.5573667,1.0734286,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
108932144,29.375671207583647,-89.54980494667235,64.308624,-0.0,4.366409,-10.811546,0.098877944,-1.1802825,0.55744946,1.0733961,0.0,2,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
