timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,lat_hp,lon_hp,alt_hp,alt_ellipsoid_hp,fix_type,vel_ned_valid,satellites_used,nav_pvt_flags,basestation,flight_number
261561465,1652271818699755,293754273,-895490864,25852,-382,0.201,3.1415925,0.3132,0.6684,0.51,1.0,69,37,0.036000002,0.028,-0.024,1.5680001,4.779052,-3987,,0.0,-34,8,3,-3,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
261653669,1652271818799755,293754273,-895490864,25685,-550,0.201,3.1415925,0.3132,0.66819996,0.51,1.0,69,37,0.014,0.002,0.014,1.6010001,4.779052,-27,,0.0,-29,8,-2,3,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
261753462,1652271818899755,293754273,-895490864,25523,-711,0.20700002,2.0013595,0.31329998,0.66819996,0.51,1.0,69,35,0.065000005,0.044000003,-0.048,1.57,4.779052,-3807,,0.0,-13,-10,3,-3,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
261866726,1652271818999756,293754273,-895490864,25366,-868,0.208,3.1415925,0.31329998,0.6681,0.51,1.0,69,35,0.017,-0.017,0.0050000004,1.5430001,4.779052,-4252,,0.0,-6,-32,2,-4,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
261950459,1652271819099755,293754273,-895490864,25206,-1028,0.20300001,1.6475035,0.3134,0.668,0.51,1.0,69,35,0.068,0.068,0.007,1.5330001,4.779052,-3907,,0.0,12,-26,3,-3,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262051646,1652271819199755,293754273,-895490864,25040,-1195,0.20300001,3.1415925,0.3134,0.6678,0.51,1.0,69,35,0.032,0.029000001,-0.012,1.5940001,4.779052,-333,,0.0,47,-28,1,5,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262155029,1652271819299755,293754274,-895490865,24886,-1349,0.20700002,2.768494,0.3135,0.6678,0.51,1.0,69,35,0.041,0.038000003,-0.017,1.5780001,4.779052,-4553,,0.0,-23,49,-3,1,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262251347,1652271819399755,293754274,-895490864,24730,-1505,0.208,3.1415925,0.3136,0.6678,0.51,1.0,69,35,0.038000003,0.018000001,0.034,1.5510001,4.779052,-4817,,0.0,-1,-47,-2,2,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262351470,1652271819499755,293754274,-895490864,24559,-1676,0.20300001,1.4899278,0.3136,0.6677,0.51,1.0,69,35,0.074,0.07300001,-0.007,1.5730001,4.779052,-4102,,0.0,28,-30,-3,1,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262458516,1652271819599755,293754275,-895490864,24404,-1831,0.20400001,1.9289894,0.3137,0.6676,0.51,1.0,69,35,0.071,0.052,0.048,1.5990001,4.779052,-4033,,0.0,-14,-16,-1,3,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262558460,1652271819699755,293754275,-895490864,24236,-1999,0.20400001,2.648724,0.3137,0.66749996,0.51,1.0,69,35,0.041,0.041,-0.007,1.5200001,4.779052,-3941,,0.0,17,8,1,5,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262655474,1652271819799755,293754275,-895490864,24066,-2169,0.20400001,1.726561,0.31379998,0.6673,0.51,1.0,69,35,0.065000005,0.065000005,0.009000001,1.6270001,4.779052,-4137,,0.0,49,12,-2,2,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262758453,1652271819899755,293754276,-895490864,23912,-2322,0.20300001,2.3748,0.31379998,0.6671,0.51,1.0,69,35,0.058000002,0.041,0.041,1.5890001,4.779052,-3905,,0.0,1,31,3,-3,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262860628,1652271819999756,293754276,-895490863,23751,-2484,0.21000001,3.1415925,0.31379998,0.6671,0.51,1.0,69,35,0.031000001,0.027,0.014,1.559,4.779052,-3961,,0.0,25,-44,0,4,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
262964113,1652271820099755,293754277,-895490863,23590,-2645,0.21000001,2.1578174,0.3139,0.66719997,0.51,1.0,69,35,0.055000003,0.053000003,0.013,1.6010001,4.779052,-6517,,0.0,-44,-33,-2,2,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263056531,1652271820199755,293754277,-895490863,23431,-2803,0.21000001,3.0466964,0.31399998,0.66719997,0.51,1.0,69,35,0.041,0.038000003,0.016,1.5550001,4.779052,-3683,,0.0,-9,-20,3,-3,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263156715,1652271820299755,293754277,-895490863,23271,-2963,0.21000001,3.1415925,0.31399998,0.66719997,0.51,1.0,69,35,0.019000001,0.008,0.017,1.6120001,4.779052,-4113,,0.0,5,-4,3,-3,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263256584,1652271820399755,293754277,-895490863,23115,-3119,0.21000001,3.1415925,0.3141,0.66719997,0.51,1.0,69,35,0.032,0.031000001,-0.010000001,1.529,4.779052,-3604,,0.0,21,-2,3,-3,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263360574,1652271820499755,293754277,-895490863,22959,-3275,0.209,2.9638186,0.31419998,0.66719997,0.51,1.0,69,35,0.041,0.033,-0.026,1.6120001,4.779052,-3951,,0.0,47,-24,2,-4,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263456578,1652271820599755,293754278,-895490864,22802,-3433,0.209,3.1415925,0.3143,0.6673,0.51,1.0,69,35,0.040000003,0.017,-0.036000002,1.5740001,4.779052,-3939,,0.0,-32,41,-2,2,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263556229,1652271820699755,293754278,-895490864,22646,-3588,0.209,3.1415925,0.3143,0.6673,0.51,1.0,69,35,0.009000001,0.002,0.009000001,1.58,4.779052,-33,,0.0,-26,25,3,-3,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263660627,1652271820799755,293754278,-895490864,22485,-3750,0.209,3.1415925,0.3144,0.6673,0.51,1.0,69,35,0.027,-0.001,-0.027,1.5680001,4.779052,-4096,,0.0,-33,14,-2,2,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263752566,1652271820899755,293754278,-895490864,22326,-3908,0.209,3.1415925,0.3144,0.6673,0.51,1.0,69,39,0.039,-0.014,-0.037,1.5780001,4.779052,-3960,,0.0,-47,-22,4,-2,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263866412,1652271820999756,293754277,-895490864,22162,-4073,0.209,3.1415925,0.3145,0.6673,0.51,1.0,69,39,0.026,-0.019000001,-0.018000001,1.608,4.779052,-31,,0.0,31,-50,-1,3,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
263962477,1652271821099755,293754277,-895490865,22000,-4235,0.216,2.2879956,0.3146,0.6677,0.51,1.0,69,39,0.052,-0.051000003,-0.013,1.5940001,4.779052,-3869,,0.0,-6,32,0,4,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264058490,1652271821199755,293754277,-895490865,21841,-4393,0.21000001,3.1415925,0.3146,0.6678,0.51,1.0,69,39,0.010000001,0.008,-0.007,1.5760001,4.779052,-3939,,0.0,-28,19,4,-2,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264158459,1652271821299755,293754276,-895490865,21674,-4561,0.209,3.1415925,0.31469998,0.6677,0.51,1.0,69,39,0.031000001,-0.031000001,0.003,1.58,4.779052,-3894,,0.0,49,21,-3,1,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264258466,1652271821399755,293754276,-895490865,21516,-4718,0.209,2.327155,0.31469998,0.6678,0.51,1.0,69,39,0.053000003,-0.041,0.034,1.6150001,4.779052,-3985,,0.0,17,38,5,-1,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264354373,1652271821499755,293754276,-895490864,21362,-4872,0.209,3.1415925,0.3148,0.6678,0.51,1.0,69,39,0.034,-0.023000002,0.025,1.572,4.779052,-28,,0.0,-8,-36,2,-4,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264458466,1652271821599755,293754276,-895490864,21205,-5030,0.208,3.1415925,0.31489998,0.6678,0.51,1.0,69,39,0.043,-0.014,0.041,1.5840001,4.779052,-3961,,0.0,-27,-5,-1,3,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264554915,1652271821699755,293754275,-895490864,21039,-5195,0.209,2.5945177,0.31489998,0.6678,0.51,1.0,69,39,0.043,-0.041,0.012,1.585,4.779052,-178,,0.0,41,26,4,-2,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
264650208,1652271821799755,293754275,-895490863,20883,-5352,0.208,2.9292834,0.315,0.6678,0.51,1.0,69,39,0.052,-0.007,0.051000003,1.5560001,4.779052,-4618,,0.0,19,-41,-2,3,4,1,29,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
