timestamp,timestamp_sample,control0,control1,control2,control3,control4,control5,control6,control7,basestation,flight_number
113975038,113974784,0.032438833,-0.11534152,0.010700966,0.55875367,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
114079032,114078832,-0.0064391675,-0.121472724,0.007931347,0.5608267,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
114178994,114178813,-0.0059455493,-0.08947134,0.008106948,0.55570054,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
114279014,114278783,-0.028607616,-0.13401106,0.0154719055,0.55397266,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
114383003,114382785,-0.01013563,-0.077581964,0.024382312,0.55491585,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
114483064,114482784,-0.015806332,-0.13901892,0.03372547,0.55906045,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
114583016,114582801,-0.0007048035,-0.09266606,-0.0066232625,0.5598929,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
114684694,114684390,-0.011538981,-0.13309546,0.0057530208,0.55946153,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
114788668,114788384,0.005509868,-0.094031274,0.03845361,0.55817974,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
114888592,114888383,0.027335664,-0.13445027,0.030701302,0.5596729,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
114988593,114988384,0.0007688673,-0.07561954,-0.00990333,0.55805266,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
115092607,115092387,0.05894128,-0.130728,0.03562762,0.56101704,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
115192643,115192384,0.027170124,-0.07961143,0.011157055,0.5605392,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
115296630,115296383,0.058383048,-0.13103642,0.015513491,0.56097806,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
115400662,115400384,-0.034790095,-0.1215962,0.0223428,0.5558761,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
115500597,115500389,-0.010983387,-0.10411362,0.004438483,0.5565551,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
115604739,115604383,0.009554095,-0.12921274,0.028604988,0.5579893,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
115706264,115706014,-0.013003569,-0.08958697,0.029059889,0.5563639,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
115810238,115809984,0.057940368,-0.11082371,0.0013942011,0.560773,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
115910187,115909984,0.019820072,-0.08274147,0.018539438,0.5583315,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
116010163,116009984,-0.006527099,-0.13243614,0.03280422,0.5584786,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
116114229,116113984,0.045295734,-0.09357323,0.0121560395,0.56039417,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
116214195,116213983,0.016873363,-0.11272422,0.015802773,0.55739754,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
116318274,116317983,0.02237449,-0.12077196,0.00068922155,0.5573999,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
116418275,116417990,0.06899497,-0.106116295,0.00814587,0.55610174,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
116518164,116517984,0.01220604,-0.10776103,0.03272131,0.5555389,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
116622982,116622787,0.053063318,-0.1022332,-0.0015577134,0.5581869,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
116723797,116723588,0.024639297,-0.115695894,0.003325658,0.55614483,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
116823822,116823618,0.039729834,-0.10913382,0.024841748,0.5578802,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
116927797,116927585,0.006633286,-0.1190188,-0.009537822,0.56104463,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
117031817,117031584,0.02413845,-0.09357379,0.024181105,0.56292754,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
117135796,117135590,0.05627848,-0.115818515,0.010226811,0.56155604,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
117235788,117235587,0.01439201,-0.09893899,0.025367916,0.5603822,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
117339812,117339583,0.051332865,-0.11378094,-0.008125527,0.5601154,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
117439795,117439584,0.024913244,-0.09373202,4.018657e-05,0.55840766,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
117543864,117543618,0.01663109,-0.11006155,0.011799486,0.55932087,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
117645470,117645211,-0.009397782,-0.121925026,0.0025683027,0.5607368,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
117745459,117745212,0.06280502,-0.120605774,-0.006750291,0.5629396,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
117845599,117845183,0.042488422,-0.09143649,0.008320336,0.56310284,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
117949428,117949185,-0.00020367466,-0.10572534,0.012096893,0.56254333,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
118049405,118049197,0.003920595,-0.113082476,0.020039845,0.5617415,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
118149485,118149182,0.0453731,-0.13319084,0.0132872015,0.5641364,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
118253447,118253187,-0.027435835,-0.11221317,0.020171238,0.55966127,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
118353385,118353208,-0.0012720674,-0.11890424,0.0262396,0.56084216,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
118457421,118457193,0.037312046,-0.114649296,0.018336456,0.5608939,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
118561410,118561212,0.020744685,-0.121569395,0.016440464,0.56273955,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
118663003,118662784,0.05076633,-0.12778525,0.016371321,0.56092983,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
118767063,118766783,-0.016361456,-0.12413516,0.033043668,0.5618114,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
118867042,118866797,-0.014679591,-0.08977428,0.012376538,0.5621225,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
118971022,118970784,0.06111295,-0.1125131,0.019762717,0.5640611,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
119071029,119070792,0.024302587,-0.09730122,0.025420453,0.5618468,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
119174998,119174802,0.02942896,-0.10778495,-0.0031004548,0.5633706,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
119278996,119278784,0.006475727,-0.13135676,0.04985041,0.5603581,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
119379071,119378783,0.005294553,-0.104444675,0.03616485,0.5605579,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
119483210,119482791,0.042049646,-0.122680046,0.016578088,0.56143606,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
119584567,119584383,0.009603802,-0.10252525,0.023039073,0.55841595,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
119688612,119688383,0.0044541582,-0.08792404,-0.00090017356,0.5585362,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
119788652,119788383,-0.022307716,-0.11780417,0.0040842397,0.5580639,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
119888586,119888384,-0.0053936164,-0.10139947,0.015639506,0.5579755,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
119992620,119992383,0.005674746,-0.120393336,0.025596844,0.55650854,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
120092629,120092384,-0.033439364,-0.09477809,0.019015571,0.552933,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
120196562,120196383,0.036322854,-0.11167647,0.025312789,0.55420214,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
120296591,120296391,-0.01827209,-0.078295045,0.032044094,0.55574167,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
120396660,120396403,-0.013118197,-0.12913626,0.009704628,0.55841243,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
120500634,120500383,0.005400223,-0.08209541,0.039630257,0.55840313,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
120602186,120601984,0.008293854,-0.13216889,0.052185267,0.55760413,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
120702228,120701986,-0.0053170267,-0.09024429,0.026350256,0.5571276,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
120802202,120801984,-0.01897827,-0.11377143,0.0077530527,0.55946106,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
120906224,120905984,0.019064365,-0.10118219,0.045123026,0.557767,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
121006193,121005984,0.038319677,-0.12290099,0.025229065,0.5602189,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
121106163,121105984,0.0056482274,-0.08401458,-0.003150249,0.55776674,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
121210276,121209983,0.05679175,-0.117952645,0.02929016,0.55935186,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
121310253,121309994,0.029047802,-0.07463174,0.010831427,0.5592206,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
121414191,121413992,0.06604561,-0.12868339,0.012725808,0.5616498,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
121515827,121515583,0.016193878,-0.11655639,0.009105438,0.55783486,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
121615816,121615621,0.06901828,-0.12848097,0.016839158,0.55849457,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
121715830,121715628,-0.00053115655,-0.08513151,0.016895894,0.5563856,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
121819797,121819584,0.062545896,-0.11969349,0.0073372517,0.5598565,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
121919756,121919583,0.019417392,-0.08532332,0.012370846,0.55799985,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
122023805,122023584,0.06295599,-0.12053082,0.006306459,0.5589773,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
122127782,122127584,-0.031434402,-0.13592193,0.030731842,0.5565035,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
122231811,122231583,0.027213253,-0.0846318,0.025243346,0.556105,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
122331825,122331584,-0.0135536995,-0.13107862,0.033392563,0.555293,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
122435821,122435622,0.021406775,-0.102113724,0.026620343,0.55564195,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
122536615,122536397,-0.0058804885,-0.12275323,0.034797393,0.55583787,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
122636612,122636389,0.007503867,-0.10544324,0.010497882,0.55522364,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
122740602,122740384,0.027219376,-0.11644583,0.045583162,0.5534238,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
122840592,122840390,0.0048263664,-0.094743,0.0109297335,0.55580676,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
122940676,122940423,-0.005634782,-0.13089857,-0.0062614754,0.5584161,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
123044698,123044399,-0.00041358545,-0.09827945,0.027034817,0.55825657,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
123144659,123144392,-0.0005976786,-0.11410749,9.714626e-05,0.5599272,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
123248637,123248383,0.04440154,-0.117127635,0.03394237,0.5622478,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
123352599,123352384,-0.0060356786,-0.09849692,0.008140844,0.56183785,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
123452599,123452383,0.008473322,-0.12867582,0.023017012,0.5627626,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
123556564,123556384,-0.013022595,-0.0898086,0.021527894,0.55977374,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
123656600,123656383,-0.048789926,-0.13535176,0.026356403,0.55683225,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
123756630,123756383,-0.0019057496,-0.09913626,0.0022491245,0.55966526,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
123858170,123857983,-0.014609646,-0.12753272,0.016479872,0.5581784,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
123962290,123961984,-0.0055901194,-0.08024699,0.027660292,0.555336,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
124066229,124065984,0.043094218,-0.11603853,-0.0052466,0.55443364,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
124166191,124165988,0.0165761,-0.08892711,0.035749685,0.55458176,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
124270194,124269986,0.038106237,-0.0943973,-0.016636059,0.556563,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
124370196,124369984,0.02898957,-0.10815391,0.011988786,0.5570561,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
124470165,124469984,-0.0021203537,-0.13668662,0.03524419,0.55517304,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
124574263,124574000,0.0450638,-0.09431278,0.009646013,0.5574759,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
124674277,124673990,-0.007066344,-0.13614848,0.023982208,0.5564622,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
124775798,124775584,-0.013851729,-0.09023732,0.031942636,0.55860585,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
124879795,124879583,0.0604696,-0.116200745,0.0051853666,0.5627271,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
124983821,124983584,-0.024600416,-0.13816498,0.008677931,0.56391466,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
125083817,125083584,0.03117956,-0.108487286,-0.01487216,0.5637818,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
125187883,125187592,0.019075468,-0.1260742,0.050913222,0.5615477,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
125287827,125287584,0.01424542,-0.09515028,0.033257525,0.5627386,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
125387801,125387583,-0.00893634,-0.12514012,0.009461081,0.56291616,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
125491780,125491584,0.010896606,-0.104818575,0.033300802,0.5623095,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
125591846,125591600,0.0030876603,-0.1444919,0.048806775,0.56157327,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
125691869,125691583,0.02160595,-0.10381972,0.028961014,0.56205004,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
125793494,125793184,0.029983792,-0.11930863,0.034288846,0.5613179,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
125897445,125897197,-0.013208579,-0.11248092,0.016038533,0.5580866,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
125997422,125997223,0.06421224,-0.13788766,0.017511271,0.56255615,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
126101432,126101196,-0.03287225,-0.11233891,0.01861713,0.5596733,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
126205421,126205227,0.046387296,-0.09657675,0.015909623,0.5629884,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
126309417,126309186,0.016485263,-0.110161856,-0.00045373105,0.5617428,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
126409399,126409191,0.027119927,-0.11132452,-0.00021344423,0.5633806,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
126513432,126513191,-0.015566517,-0.09456103,0.03327641,0.5599122,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
126613416,126613185,-0.020736158,-0.12971452,0.03270104,0.56079006,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
126715007,126714784,0.008062188,-0.10742369,0.021641253,0.5622879,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
126819004,126818794,0.041095126,-0.11983754,0.01986479,0.5623545,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
126918985,126918784,0.033225566,-0.1197693,0.033004403,0.56276655,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
127023071,127022784,0.0021937413,-0.088691905,-0.0023826994,0.56401825,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
127127065,127126827,0.049570013,-0.13232233,0.039981365,0.5675382,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
127231070,127230783,-0.034798536,-0.107477516,0.01518981,0.5614733,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
127331017,127330785,-0.0075443164,-0.10546903,0.0105285905,0.5638186,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
127435026,127434793,0.032011475,-0.11964935,0.031828247,0.5644948,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
127535025,127534784,0.037471484,-0.08938175,0.027093573,0.5667185,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
127634985,127634784,0.020034907,-0.11390634,0.036949165,0.56519276,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
127736636,127736383,0.02861885,-0.08180747,0.024105702,0.56477493,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
127840594,127840383,0.011393947,-0.10068908,-0.00016401894,0.5649449,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
127944696,127944384,0.038305387,-0.12095912,0.03713373,0.56614983,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
128044567,128044385,0.01352604,-0.103566885,0.03404676,0.56588894,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
128148815,128148389,0.012139187,-0.10282657,-0.0032137465,0.56505054,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
128248638,128248395,0.0007360643,-0.11278288,0.006310256,0.5628711,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
128348703,128348394,0.015751239,-0.09994602,0.009914659,0.5649244,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
128452588,128452390,0.038452227,-0.13069916,0.016268205,0.5669896,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
128552623,128552412,0.03765701,-0.09333251,0.010151507,0.5664008,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
128653424,128653191,0.03897209,-0.12317138,0.026400905,0.56403714,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
128754241,128753984,0.034948617,-0.10096362,0.017600778,0.56631243,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
128858200,128857984,-0.008870182,-0.099404566,0.0098053,0.5646059,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
128962204,128961984,0.038132463,-0.12782098,0.037730355,0.5628484,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
129062322,129061984,0.0269869,-0.11609341,0.04705233,0.5612569,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
129166246,129165984,0.00026749633,-0.09599011,0.0064642606,0.56097317,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
129266228,129266028,-0.019107342,-0.12501135,0.021610796,0.5586386,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
129370202,129369984,0.0053317565,-0.068655014,0.015468953,0.55854285,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
129474233,129473985,0.054338872,-0.112860724,0.014846474,0.56268334,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
129574199,129573983,0.054775912,-0.06606228,0.018391805,0.5595714,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
129675920,129675584,0.027610382,-0.06333478,-0.008159349,0.54509026,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
129779786,129779584,0.053492777,-0.115329586,-0.0034362562,0.53662026,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
129879770,129879584,0.014377365,-0.10334048,0.0056826873,0.5286272,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
129979846,129979598,0.010305526,-0.20197825,0.045227893,0.51019603,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
130083843,130083590,0.06652288,-0.14468032,0.029454147,0.4775947,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
130183794,130183585,0.109558254,-0.12372581,0.05043555,0.45362177,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
130283794,130283584,0.056466118,-0.122379266,0.06655185,0.44841146,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
130387787,130387583,0.04305826,-0.11812358,0.083927155,0.4512541,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
130487787,130487584,0.05582276,-0.14303008,0.07605098,0.46036553,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
130591801,130591599,0.051261876,-0.09367963,0.10419891,0.47981587,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
130693446,130693208,0.09930951,-0.09645662,0.08386491,0.501311,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
130797360,130797186,0.09243793,-0.10641405,0.107668445,0.52177846,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
130897384,130897188,0.093521975,-0.119632244,0.11182465,0.5487712,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
130997438,130997193,0.119532004,-0.07053732,0.06486936,0.569714,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
131101451,131101187,0.037490197,-0.10297177,0.07697149,0.5845768,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
131205434,131205228,0.054628775,-0.111230895,0.055323955,0.60290277,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
131309372,131309192,0.023014005,-0.09941206,0.051448047,0.61938226,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
131413379,131413183,0.08231275,-0.10581927,0.01522366,0.6323217,0.0,0.0,0.0,1.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
